12	1	1
13	1	2
14	1	2
15	1	2
16	1	3
17	1	3
18	1	5
19	1	5
20	1	6
21	1	7
22	1	7
23	1	7
24	1	7
25	1	6
26	1	7
27	1	7
28	1	5
29	1	5
30	1	1
31	1	4
32	1	6
33	1	1
34	1	7
35	1	7
36	1	4
37	1	6
38	1	5
39	1	5
40	1	5
41	1	4
42	1	1
43	1	7
44	1	6
45	1	7
46	1	7
47	1	9
48	1	3
49	1	5
50	1	6
51	1	6
52	1	3
53	1	4
54	1	6
55	1	7
56	1	2
57	1	6
58	1	2
59	1	5
60	1	7
61	1	4
62	1	1
63	1	5
64	1	1
65	1	4
66	1	7
67	1	3
68	1	7
69	1	7
70	1	4
71	1	5
72	1	2
73	1	6
74	1	6
75	1	8
76	1	4
77	1	6
78	1	7
79	1	7
80	1	5
81	1	3
82	1	5
83	1	7
84	1	5
85	1	6
86	1	4
87	1	1
88	1	6
89	1	6
90	1	7
91	1	6
92	1	7
93	1	7
94	1	5
95	1	5
96	1	2
97	1	2
98	1	6
99	1	5
100	1	4
101	1	7
102	1	6
103	1	5
104	1	8
105	1	6
106	1	6
107	1	5
108	1	3
109	1	2
110	1	5
12	2	1
13	2	1
14	2	1
15	2	2
16	2	2
17	2	2
18	2	4
19	2	4
20	2	5
21	2	6
22	2	6
23	2	6
24	2	6
25	2	5
26	2	6
27	2	6
28	2	4
29	2	4
30	2	1
31	2	3
32	2	5
33	2	1
34	2	6
35	2	6
36	2	3
37	2	5
38	2	4
39	2	5
40	2	4
41	2	3
42	2	1
43	2	6
44	2	5
45	2	6
46	2	6
47	2	8
48	2	2
49	2	4
50	2	5
51	2	5
52	2	2
53	2	3
54	2	5
55	2	6
56	2	2
57	2	5
58	2	1
59	2	4
60	2	6
61	2	3
62	2	1
63	2	4
64	2	1
65	2	3
66	2	6
67	2	2
68	2	6
69	2	6
70	2	4
71	2	4
72	2	2
73	2	5
74	2	5
75	2	7
76	2	3
77	2	5
78	2	6
79	2	6
80	2	4
81	2	2
82	2	4
83	2	6
84	2	4
85	2	5
86	2	3
87	2	2
88	2	5
89	2	5
90	2	6
91	2	5
92	2	6
93	2	6
94	2	4
95	2	4
96	2	2
97	2	1
98	2	5
99	2	4
100	2	3
101	2	6
102	2	5
103	2	4
104	2	7
105	2	5
106	2	5
107	2	4
108	2	3
109	2	1
110	2	4
12	3	1
13	3	2
14	3	1
15	3	2
16	3	2
17	3	2
18	3	4
19	3	4
20	3	5
21	3	6
22	3	6
23	3	7
24	3	6
25	3	5
26	3	6
27	3	6
28	3	4
29	3	4
30	3	2
31	3	3
32	3	5
33	3	1
34	3	6
35	3	7
36	3	3
37	3	6
38	3	4
39	3	5
40	3	4
41	3	3
42	3	1
43	3	6
44	3	5
45	3	6
46	3	6
47	3	8
48	3	2
49	3	4
50	3	5
51	3	5
52	3	3
53	3	3
54	3	5
55	3	6
56	3	3
57	3	5
58	3	1
59	3	4
60	3	6
61	3	4
62	3	2
63	3	4
64	3	2
65	3	4
66	3	7
67	3	2
68	3	6
69	3	6
70	3	4
71	3	5
72	3	3
73	3	5
74	3	5
75	3	7
76	3	3
77	3	5
78	3	6
79	3	6
80	3	4
81	3	2
82	3	4
83	3	6
84	3	4
85	3	5
86	3	3
87	3	2
88	3	5
89	3	5
90	3	7
91	3	6
92	3	7
93	3	6
94	3	5
95	3	4
96	3	2
97	3	1
98	3	6
99	3	4
100	3	3
101	3	6
102	3	5
103	3	4
104	3	7
105	3	5
106	3	5
107	3	4
108	3	3
109	3	1
110	3	4
12	4	2
13	4	2
14	4	2
15	4	1
16	4	1
17	4	1
18	4	3
19	4	3
20	4	4
21	4	5
22	4	5
23	4	7
24	4	6
25	4	5
26	4	6
27	4	5
28	4	4
29	4	3
30	4	2
31	4	3
32	4	5
33	4	2
34	4	5
35	4	7
36	4	2
37	4	6
38	4	4
