nodeID		X position	Y position
1		1169		7
2		1176		16
3		1169		20
4		1171		25
5		1175		32
6		1170		39
7		1178		43
8		1173		48
9		1170		56
10		1170		60
11		1174		66
12		1176		74
13		1171		80
14		1173		86
15		1176		90
16		1176		100
17		1175		103
18		1177		109
19		1176		117
20		1171		120
21		1171		127
22		1175		132
23		1170		142
24		1169		148
25		1171		154
26		1170		158
27		1178		162
28		1171		171
29		1173		175
30		1171		180
31		1175		188
32		1172		196
33		1176		201
34		1169		204
35		1172		213
36		1172		217
37		1178		222
38		1175		230
39		1177		234
40		1178		243
41		1175		248
42		1173		253
43		1176		260
44		1173		264
45		1177		272
46		1173		277
47		1176		284
48		1170		292
49		1169		297
50		1176		303
51		1173		310
52		1170		312
53		1171		320
54		1174		327
55		1170		330
56		1174		338
57		1170		342
58		1172		351
59		1171		354
60		1173		361
61		1171		370
62		1172		372
63		1174		378
64		1172		386
65		1170		391
66		1169		396
67		1176		402
68		1177		408
69		1175		414
70		1170		421
71		1176		426
72		1173		435
73		1172		439
74		1172		444
75		1173		450
76		1169		456
77		1172		462
78		1174		470
79		1170		476
80		1171		481
81		1172		486
82		1175		496
83		1177		501
84		1174		504
85		1175		512
86		1173		519
87		1175		525
88		1176		532
89		1170		536
90		1175		540
91		1173		548
92		1172		553
93		1176		560
94		1175		565
95		1175		571
96		1177		576
97		1178		582
98		1172		589
99		1172		596
100		1169		601
101		1174		610
102		1169		616
103		1170		620
104		1171		628
105		1178		634
106		1172		640
107		1173		643
108		1170		650
109		1176		657
110		1174		663
111		1174		666
112		1170		675
113		1171		682
114		1177		686
115		1177		692
116		1178		699
117		1173		703
118		1172		710
119		1170		716
120		1169		720
121		1175		728
122		1171		733
123		1172		740
124		1171		748
125		1172		750
126		1178		758
127		1175		765
128		1174		770
129		1174		777
130		1170		782
131		1174		788
132		1171		793
133		1176		800
134		1174		806
135		1176		810
136		1175		820
137		1177		825
138		1170		830
139		1178		838
140		1173		844
141		1173		848
142		1173		856
143		1178		858
144		1171		864
145		1169		870
146		1175		878
147		1178		885
148		1178		889
149		1172		896
150		1170		903
151		1177		908
152		1170		916
153		1174		920
154		1169		927
155		1178		930
156		1178		937
157		1172		945
158		1178		950
159		1171		956
160		1177		962
161		1171		970
162		1174		976
163		1178		982
164		1171		988
165		1172		992
166		1176		996
167		1170		1002
168		1173		1008
169		1171		1018
170		1178		1021
171		1169		1029
172		1170		1036
173		1173		1040
174		1169		1044
175		1171		1053
176		1176		1057
177		1174		1063
178		1171		1069
179		1177		1074
180		1172		1081
181		1173		1087
182		1172		1096
183		1172		1102
184		1170		1105
185		1177		1112
186		1173		1116
187		1176		1122
188		1171		1128
189		1175		1137
190		1171		1141
191		1175		1148
192		1172		1154
193		1171		1160
194		1172		1168
195		1173		1172
196		1178		1179
197		1174		1182
198		1173		1191
199		1171		1195
200		1172		1204
201		1136		30
202		1125		6
203		1146		34
204		1138		1
205		1125		41
206		1147		73
207		1140		21
208		1139		27
209		1147		57
210		1147		61
211		1131		45
212		1130		71
213		1125		57
214		1148		104
215		1139		126
216		1139		136
217		1140		80
218		1128		93
219		1124		117
220		1130		149
221		1130		156
222		1128		110
223		1130		111
224		1123		126
225		1126		167
226		1148		136
227		1138		137
228		1126		184
229		1124		159
230		1131		213
231		1135		155
232		1142		155
233		1125		192
234		1143		175
235		1138		221
236		1138		225
237		1148		200
238		1141		246
239		1143		225
240		1148		221
241		1141		264
242		1123		240
243		1144		277
244		1126		251
245		1138		289
246		1126		264
247		1144		301
248		1145		289
249		1146		294
250		1144		320
251		1126		297
252		1145		309
253		1144		354
254		1144		314
255		1145		327
256		1144		325
257		1145		339
258		1146		385
259		1144		388
260		1126		348
261		1144		404
262		1146		406
263		1144		365
264		1146		420
265		1145		388
266		1146		393
267		1144		419
268		1138		425
269		1148		456
270		1145		418
271		1144		443
272		1126		422
273		1146		473
274		1146		478
275		1126		437
276		1146		453
277		1146		496
278		1144		457
279		1145		473
280		1144		515
281		1146		520
282		1148		538
283		1138		518
284		1144		491
285		1148		554
286		1126		506
287		1148		567
288		1144		549
289		1145		533
290		1148		582
291		1126		535
292		1146		587
293		1144		577
294		1148		607
295		1148		613
296		1138		593
297		1136		586
298		1146		623
299		1146		630
300		1146		598
301		1144		597
302		1146		613
303		1145		617
304		1144		662
305		1136		638
306		1146		674
307		1126		630
308		1145		647
309		1144		674
310		1144		650
311		1144		653
312		1145		672
313		1144		716
314		1138		703
315		1138		709
316		1136		703
317		1126		690
318		1146		744
319		1145		713
320		1146		717
321		1148		770
322		1144		767
323		1146		774
324		1144		782
325		1146		784
326		1136		762
327		1148		807
328		1144		757
329		1144		764
330		1145		779
331		1144		775
332		1144		827
333		1144		817
334		1144		793
335		1144		827
336		1148		862
337		1138		842
338		1145		827
339		1136		842
340		1126		831
341		1126		835
342		1126		843
343		1136		862
344		1144		898
345		1146		867
346		1148		920
347		1136		889
348		1136		893
349		1146		930
350		1145		900
351		1138		925
352		1145		913
353		1144		907
354		1146		924
355		1136		934
356		1136		941
357		1146		979
358		1136		954
359		1144		990
360		1138		979
361		1144		1004
362		1144		963
363		1136		986
364		1144		1022
365		1146		1026
366		1144		1013
367		1145		999
368		1126		995
369		1144		1052
370		1136		1025
371		1146		1026
372		1145		1033
373		1126		1027
374		1146		1041
375		1144		1087
376		1144		1074
377		1144		1050
378		1144		1103
379		1138		1091
380		1146		1115
381		1126		1074
382		1146		1130
383		1146		1136
384		1145		1102
385		1138		1129
386		1126		1103
387		1144		1139
388		1144		1162
389		1148		1179
390		1144		1175
391		1148		1190
392		1146		1188
393		1144		1174
394		1146		1198
395		1126		1152
396		1132		1172
397		1142		1172
398		1126		1170
399		1145		1169
400		1125		1182
401		0		45
402		678		711
403		111		788
404		524		725
405		722		551
406		957		437
407		502		188
408		959		352
409		187		1105
410		503		52
411		439		329
412		593		765
413		682		566
414		694		951
415		315		776
416		210		755
417		1142		731
418		833		752
419		70		1139
420		1081		712
421		757		272
422		43		632
423		1134		709
424		395		831
425		790		575
426		443		1107
427		175		722
428		865		1117
429		244		663
430		1100		1088
431		464		0
432		132		559
433		173		582
434		677		630
435		457		778
436		909		526
437		51		66
438		851		835
439		840		189
440		577		301
441		440		847
442		1070		534
443		615		842
444		1046		81
445		749		1151
446		246		89
447		346		1070
448		1143		598
449		261		44
450		425		1135
451		687		486
452		452		65
453		78		103
454		1060		900
455		1097		828
456		996		962
457		264		222
458		1121		644
459		899		1010
460		252		239
461		739		663
462		1054		799
463		952		1173
464		2		1044
465		448		255
466		868		448
467		860		968
468		473		313
469		491		387
470		114		997
471		157		805
472		826		1133
473		71		454
474		1144		635
475		980		608
476		302		118
477		418		69
478		643		713
479		43		178
480		45		588
481		802		1002
482		14		150
483		652		982
484		315		79
485		259		950
