nodeID		X position	Y position
1		578		12
2		576		24
3		578		36
4		575		50
5		577		60
6		570		73
7		572		88
8		569		97
9		575		108
10		571		124
11		569		135
12		572		147
13		578		160
14		570		171
15		569		183
16		574		194
17		572		207
18		572		216
19		577		228
20		573		241
21		572		253
22		576		264
23		573		279
24		578		291
25		569		301
26		578		316
27		576		325
28		574		338
29		571		352
30		573		363
31		572		373
32		573		386
33		569		400
34		572		411
35		575		422
36		571		432
37		573		448
38		572		457
39		570		471
40		572		481
41		575		493
42		572		507
43		574		520
44		573		528
45		571		544
46		576		553
47		569		565
48		573		580
49		574		592
50		578		602
51		531		24
52		529		4
53		546		71
54		529		67
55		545		76
56		524		49
57		528		64
58		525		96
59		537		75
60		536		113
61		542		147
62		533		136
63		548		137
64		541		183
65		542		195
66		530		168
67		533		196
68		533		205
69		542		196
70		538		215
71		533		242
72		536		232
73		538		253
74		548		268
75		542		313
76		548		293
77		536		293
78		530		312
79		536		341
80		538		337
81		533		362
82		538		360
83		542		412
84		533		400
85		544		389
86		536		421
87		538		422
88		533		446
89		541		483
90		533		470
91		544		460
92		533		496
93		530		494
94		538		502
95		536		533
96		536		521
97		542		553
98		538		560
99		530		567
100		531		582
101		366		42
102		402		381
103		513		400
104		291		406
105		268		164
106		131		491
107		409		165
108		451		21
109		12		219
110		347		329
111		481		170
112		400		571
113		203		105
114		270		125
115		357		468
116		17		108
117		291		551
118		260		433
119		173		288
120		464		268
121		283		384
122		281		172
123		119		581
124		462		184
125		533		559
126		264		571
127		387		467
128		20		451
129		24		317
130		309		65
131		335		394
132		66		110
133		256		443
134		461		339
135		440		190
136		164		368
137		469		11
138		387		140
139		261		200
140		465		122
141		223		365
142		140		189
143		180		31
144		248		118
145		131		176
146		165		320
147		272		37
148		231		345
149		75		346
150		173		330
151		124		423
152		180		306
153		514		312
154		65		528
155		409		125
156		13		115
157		280		117
158		198		143
159		149		554
160		107		309
161		175		327
162		218		393
163		3		231
164		236		267
165		449		248
166		93		32
167		242		450
168		516		126
169		239		108
170		81		237
171		349		57
172		272		597
173		494		199
174		137		530
175		425		213
176		239		399
177		489		406
178		10		126
179		336		122
180		496		62
181		323		43
182		50		274
183		208		480
184		50		340
185		111		217
186		194		597
187		53		78
188		184		16
189		66		41
190		290		529
191		396		567
192		329		522
193		404		324
194		408		534
195		234		149
196		125		124
197		217		501
198		336		417
199		514		131
200		27		413
201		522		188
202		12		244
203		227		358
204		135		57
205		318		495
206		154		234
207		42		575
208		405		362
209		449		210
210		139		252
211		530		186
212		230		60
213		231		466
214		165		83
215		429		77
216		359		279
217		521		132
218		158		218
219		351		527
220		100		419
221		473		571
222		343		364
223		458		172
224		295		102
225		12		441
226		39		59
227		40		566
228		207		546
229		188		574
230		317		174
231		122		432
232		34		26
233		354		91
234		176		382
235		88		49
236		60		40
237		231		385
238		292		147
239		1		559
240		140		52
241		23		99
242		421		76
243		372		427
244		208		352
245		41		476
246		323		334
247		534		506
248		377		500
249		364		328
250		251		593
251		8		225
252		272		471
253		143		302
254		39		298
255		165		77
256		81		75
257		67		341
