nodeID		X position	Y position
1		1169		7
2		1177		9
3		1172		17
4		1171		18
5		1173		26
6		1169		30
7		1177		35
8		1169		40
9		1171		43
10		1170		46
11		1171		53
12		1173		59
13		1170		63
14		1169		68
15		1172		73
16		1175		73
17		1175		82
18		1178		87
19		1170		91
20		1176		92
21		1178		98
22		1176		103
23		1173		109
24		1171		114
25		1175		118
26		1178		120
27		1177		127
28		1169		132
29		1172		133
30		1175		138
31		1178		144
32		1175		150
33		1175		156
34		1172		159
35		1174		161
36		1171		168
37		1176		172
38		1172		176
39		1169		181
40		1176		185
41		1171		192
42		1170		197
43		1169		198
44		1169		207
45		1177		209
46		1176		215
47		1172		217
48		1178		223
49		1173		226
50		1174		230
51		1176		235
52		1174		243
53		1175		246
54		1178		251
55		1174		255
56		1174		261
57		1173		264
58		1178		269
59		1175		274
60		1178		276
61		1178		281
62		1175		288
63		1174		292
64		1175		297
65		1169		304
66		1169		308
67		1172		310
68		1173		317
69		1175		318
70		1172		323
71		1174		329
72		1173		334
73		1178		340
74		1177		342
75		1177		350
76		1176		350
77		1169		355
78		1177		361
79		1170		364
80		1170		370
81		1173		375
82		1176		379
83		1178		383
84		1176		389
85		1173		394
86		1169		399
87		1172		404
88		1170		408
89		1175		413
90		1176		417
91		1173		421
92		1172		426
93		1177		432
94		1176		434
95		1174		440
96		1177		445
97		1177		450
98		1178		453
99		1169		459
100		1170		461
101		1169		466
102		1177		474
103		1174		479
104		1177		483
105		1173		487
106		1172		490
107		1173		496
108		1172		501
109		1170		503
110		1173		509
111		1178		512
112		1174		518
113		1173		523
114		1176		530
115		1169		532
116		1171		538
117		1173		544
118		1171		545
119		1171		551
120		1175		556
121		1175		560
122		1177		565
123		1176		570
124		1172		572
125		1177		577
126		1176		581
127		1175		589
128		1173		590
129		1177		596
130		1169		600
131		1174		604
132		1171		610
133		1169		613
134		1170		622
135		1171		625
136		1171		628
137		1173		636
138		1178		640
139		1172		644
140		1177		647
141		1178		653
142		1170		657
143		1171		661
144		1171		668
145		1173		669
146		1176		674
147		1169		682
148		1169		683
149		1169		688
150		1173		695
151		1177		697
152		1170		704
153		1169		706
154		1176		714
155		1176		718
156		1176		720
157		1169		728
158		1173		729
159		1174		736
160		1178		742
161		1172		744
162		1174		747
163		1178		755
164		1171		756
165		1171		765
166		1169		766
167		1171		770
168		1169		776
169		1174		784
170		1172		788
171		1172		791
172		1171		796
173		1178		802
174		1172		805
175		1172		809
176		1169		813
177		1170		820
178		1171		823
179		1174		828
180		1176		832
181		1169		839
182		1178		844
183		1169		848
184		1169		852
185		1172		854
186		1171		858
187		1177		865
188		1175		870
189		1176		872
190		1172		876
191		1177		885
192		1173		886
193		1173		890
194		1172		895
195		1178		903
196		1169		905
197		1177		913
198		1173		917
199		1175		919
200		1177		927
201		1175		931
202		1173		936
203		1177		936
204		1176		945
205		1177		947
206		1174		954
207		1169		959
208		1172		960
209		1177		966
210		1172		971
211		1177		975
212		1176		982
213		1169		985
214		1175		990
215		1169		994
216		1172		998
217		1169		1004
218		1173		1008
219		1175		1014
220		1172		1018
221		1170		1024
222		1171		1025
223		1172		1033
224		1176		1035
225		1172		1041
226		1174		1047
227		1178		1047
228		1170		1056
229		1174		1058
230		1173		1061
231		1177		1066
232		1177		1072
233		1172		1077
234		1173		1082
235		1177		1086
236		1174		1093
237		1176		1094
238		1177		1100
239		1172		1107
240		1171		1111
241		1178		1113
242		1171		1120
243		1177		1121
244		1173		1130
245		1178		1131
246		1174		1135
247		1175		1142
248		1174		1148
249		1175		1151
250		1170		1156
251		1170		1160
252		1173		1163
253		1177		1169
254		1177		1175
255		1175		1178
256		1175		1181
257		1177		1190
258		1177		1190
259		1177		1199
260		1170		1201
261		1123		15
262		1144		40
263		1141		14
264		1132		45
265		1136		62
266		1144		32
267		1144		26
268		1144		70
269		1132		10
270		1143		28
271		1137		34
272		1127		63
273		1143		49
274		1123		54
275		1140		54
276		1129		51
277		1136		60
278		1137		83
279		1138		90
280		1127		76
281		1135		107
282		1135		87
283		1130		80
284		1120		105
285		1140		97
286		1139		121
287		1144		101
288		1136		126
289		1142		124
290		1140		117
291		1139		145
292		1140		129
293		1140		135
294		1142		150
295		1129		177
296		1138		159
297		1128		153
298		1121		174
299		1129		182
300		1125		176
301		1142		200
302		1123		208
303		1118		188
304		1131		197
305		1139		187
306		1146		193
307		1124		206
308		1133		230
309		1143		242
310		1124		216
311		1133		206
312		1129		248
313		1139		218
314		1144		253
315		1129		260
316		1129		266
317		1129		269
318		1144		271
319		1139		246
320		1144		278
321		1144		283
322		1139		260
323		1129		297
324		1139		269
325		1137		279
326		1137		283
327		1136		286
328		1129		322
329		1139		290
330		1136		299
331		1129		334
332		1129		339
333		1144		342
334		1129		323
335		1135		331
336		1140		331
337		1127		340
338		1135		342
339		1133		349
340		1133		355
341		1139		390
342		1140		360
343		1128		395
344		1140		370
345		1139		409
346		1127		384
347		1136		390
348		1133		393
349		1137		395
350		1140		398
351		1139		436
352		1136		412
353		1135		413
354		1140		415
355		1147		455
356		1135		426
357		1135		431
358		1128		465
359		1127		444
360		1133		446
361		1127		451
362		1135		455
363		1147		494
364		1135		464
365		1139		502
366		1136		476
367		1139		511
368		1136		487
369		1133		488
370		1139		524
371		1128		524
372		1147		533
373		1139		538
374		1140		511
375		1127		517
376		1135		524
377		1139		559
378		1135		531
379		1135		537
380		1137		538
381		1137		542
382		1135		546
383		1140		551
384		1136		558
385		1135		558
386		1140		562
387		1137		571
388		1139		605
389		1135		577
390		1127		585
391		1147		619
392		1135		596
393		1127		598
394		1133		607
395		1135		611
396		1135		614
397		1139		651
398		1128		652
399		1136		630
400		1135		628
401		1128		665
402		1133		642
403		1135		647
404		1135		654
405		1139		684
406		1140		655
407		1127		667
408		1127		668
409		1127		673
410		1139		710
411		1135		678
412		1133		689
413		1127		691
414		1140		695
415		1140		699
416		1140		701
417		1127		713
418		1139		744
419		1147		751
420		1128		754
421		1136		730
422		1147		762
423		1128		767
424		1135		742
425		1135		751
426		1127		751
427		1135		756
428		1127		761
429		1147		799
430		1136		774
431		1136		777
432		1135		782
433		1128		814
434		1136		791
435		1136		795
436		1127		798
437		1133		805
438		1135		809
439		1147		843
440		1140		813
441		1127		824
442		1128		856
443		1127		833
444		1127		837
445		1136		840
446		1135		844
447		1135		846
448		1137		852
449		1140		853
450		1136		862
451		1135		866
452		1139		901
453		1139		905
454		1136		881
455		1128		915
456		1127		890
457		1135		894
458		1139		932
459		1137		901
460		1135		908
461		1137		913
462		1139		951
463		1135		917
464		1140		926
465		1135		928
466		1147		969
467		1127		944
468		1136		946
469		1135		947
470		1136		957
471		1135		956
472		1140		963
473		1127		970
474		1137		972
475		1127		979
476		1136		984
477		1127		989
478		1139		1023
479		1137		996
480		1136		1004
481		1133		1009
482		1135		1011
483		1136		1019
484		1140		1016
485		1136		1027
486		1147		1062
487		1128		1059
488		1133		1041
489		1147		1073
490		1139		1076
491		1135		1047
492		1135		1053
493		1136		1063
494		1139		1097
495		1135		1067
496		1147		1108
497		1140		1075
498		1135		1081
499		1136		1093
500		1135		1097
501		1128		1125
502		1135		1106
503		1135		1102
504		1139		1145
505		1128		1143
506		1147		1150
507		1137		1124
508		1147		1163
509		1137		1133
510		1133		1122
511		1119		1151
512		1133		1167
513		1125		1169
514		1128		1160
515		1133		1182
516		1133		1154
517		1130		1194
518		1130		1194
519		1130		1180
520		1137		1194
521		926		646
522		449		828
523		444		847
524		258		1096
525		1143		312
526		573		1099
527		968		150
528		745		340
529		879		974
530		442		845
531		614		363
532		143		532
533		521		727
534		72		989
535		878		237
536		209		1044
537		152		526
538		758		175
539		353		1028
540		706		306
541		926		804
542		525		360
543		234		917
544		8		1140
545		966		205
546		660		88
547		55		144
548		1038		1093
549		168		571
550		800		713
551		539		511
552		152		819
553		1056		1175
554		334		671
555		667		7
556		36		540
557		370		232
558		1135		289
559		640		510
560		950		1010
561		963		228
562		598		1154
563		757		140
564		754		101
565		778		822
566		93		586
567		568		405
568		514		774
569		805		545
570		492		228
571		747		40
572		35		909
573		546		772
