nodeID		X position	Y position
1		975		10
2		976		14
3		976		18
4		975		27
5		975		30
6		972		40
7		975		46
8		976		52
9		969		54
10		973		60
11		972		66
12		969		72
13		976		78
14		970		88
15		978		93
16		969		97
17		971		104
18		971		112
19		973		118
20		976		124
21		977		128
22		977		132
23		977		141
24		975		144
25		972		153
26		975		159
27		978		164
28		969		170
29		972		178
30		969		182
31		978		188
32		969		194
33		973		200
34		974		208
35		972		210
36		974		218
37		972		222
38		977		232
39		976		237
40		974		242
41		978		247
42		972		256
43		969		262
44		970		268
45		976		270
46		977		279
47		969		285
48		977		290
49		971		296
50		978		300
51		978		310
52		978		312
53		978		322
54		971		326
55		974		333
56		975		340
57		975		343
58		969		350
59		971		358
60		972		362
61		971		368
62		978		376
63		978		380
64		974		388
65		977		393
66		969		398
67		974		402
68		977		411
69		969		414
70		972		424
71		969		428
72		973		436
73		972		439
74		975		444
75		970		453
76		971		456
77		971		466
78		977		469
79		969		478
80		973		483
81		978		486
82		970		496
83		978		500
84		971		505
85		977		514
86		970		520
87		977		522
88		976		530
89		975		535
90		975		542
91		972		546
92		972		554
93		978		558
94		971		566
95		974		570
96		973		576
97		974		582
98		973		591
99		976		594
100		976		604
101		970		608
102		972		614
103		970		618
104		975		625
105		974		633
106		976		636
107		975		643
108		978		651
109		978		658
110		973		662
111		972		667
112		971		673
113		974		680
114		970		684
115		969		692
116		969		699
117		974		703
118		970		709
119		976		714
120		974		721
121		978		727
122		973		732
123		971		741
124		976		748
125		971		752
126		976		756
127		972		764
128		971		770
129		971		777
130		974		783
131		938		41
132		938		0
133		938		24
134		923		27
135		935		15
136		932		60
137		935		46
138		931		26
139		932		80
140		944		48
141		920		66
142		917		72
143		945		50
144		918		88
145		945		116
146		932		97
147		920		96
148		933		104
149		927		94
150		937		102
151		948		106
152		948		110
153		948		119
154		928		163
155		939		184
156		928		178
157		947		195
158		924		168
159		939		209
160		924		180
161		947		219
162		924		192
163		936		176
164		939		184
165		939		241
166		939		194
167		939		253
168		948		210
169		937		215
170		939		218
171		947		278
172		939		287
173		924		260
174		939		266
175		937		248
176		948		257
177		924		283
178		948		268
179		942		327
180		947		331
181		947		341
182		947		343
183		947		353
184		942		357
185		939		309
186		928		359
187		928		362
188		924		348
189		942		389
190		939		393
191		942		399
192		947		407
193		947		411
194		939		364
195		948		371
196		924		396
197		939		378
198		948		389
199		924		412
200		939		455
201		924		426
202		936		412
203		939		470
204		928		463
205		939		451
206		942		487
207		942		497
208		948		447
209		924		476
210		936		459
211		947		517
212		939		494
213		947		531
214		942		536
215		948		492
216		939		518
217		948		500
218		937		508
219		928		554
220		928		561
221		939		577
222		939		585
223		947		589
224		942		597
225		939		546
226		936		552
227		939		558
228		936		567
229		937		572
230		937		582
231		939		606
232		939		645
233		939		616
234		928		644
235		939		609
236		937		614
237		928		662
238		947		682
239		947		689
240		936		638
241		939		698
242		942		704
243		939		656
244		939		682
245		924		690
246		924		697
247		939		679
248		939		707
249		937		692
250		939		697
251		947		758
252		936		708
253		942		772
254		937		726
255		942		783
256		937		734
257		939		795
258		942		801
259		942		808
260		939		759
261		538		426
262		828		428
263		326		581
264		561		438
265		761		0
266		569		407
267		552		494
268		313		38
269		46		486
270		226		332
271		690		833
272		176		174
273		895		293
274		524		598
275		459		862
276		799		616
277		598		315
278		51		367
279		196		620
280		586		876
281		392		704
282		516		371
283		79		975
284		266		72
285		234		944
286		481		837
287		724		410
288		798		313
289		913		23
290		210		639
291		334		356
292		158		851
293		314		374
294		245		359
295		18		483
296		334		597
297		595		66
298		159		94
299		99		803
300		697		729
301		481		884
302		742		17
303		555		232
304		676		852
305		856		965
306		904		47
307		50		268
308		210		118
309		2		323
310		232		184
311		829		462
312		175		515
313		189		469
314		124		303
315		365		224
316		590		427
317		715		56
318		246		673
319		482		804
320		245		433
321		858		156
322		940		199
323		718		483
324		647		939
325		547		205
326		110		714
327		852		275
328		161		475
329		65		406
330		415		20
331		497		293
332		901		51
333		37		327
334		845		161
335		335		376
336		515		368
337		276		548
338		541		767
339		77		429
340		788		760
341		713		180
342		302		59
343		574		178
344		363		252
345		895		958
346		806		304
347		92		18
348		208		886
349		173		410
350		528		937
351		368		683
352		675		366
353		94		409
354		591		192
355		530		958
356		475		230
357		390		48
358		552		957
359		16		648
360		34		551
361		175		112
362		55		40
363		175		417
364		566		142
365		120		667
366		850		484
367		812		943
368		936		396
369		15		389
370		906		542
371		218		991
372		575		132
373		642		199
374		932		172
375		513		907
376		347		10
377		821		709
378		37		150
379		744		993
380		758		705
381		110		305
382		846		324
383		369		647
384		637		764
385		26		45
386		678		119
387		47		609
388		186		711
389		754		663
390		388		244
391		87		924
392		200		198
393		283		702
394		53		381
395		770		727
396		590		178
397		937		651
398		880		806
399		118		979
400		140		770
401		680		729
402		820		587
403		457		964
404		323		404
405		294		321
406		591		68
407		475		889
408		470		349
409		427		425
410		230		516
411		205		616
412		891		307
413		385		142
414		527		842
415		167		661
416		328		113
417		912		227
418		675		112
419		858		160
420		627		789
421		398		703
422		637		308
423		98		529
424		206		630
425		500		798
426		576		899
427		766		140
428		668		294
429		599		866
430		302		112
431		488		369
432		765		956
433		280		385
434		804		218
435		81		522
436		420		903
437		928		389
438		898		191
439		145		263
440		432		666
441		369		648
442		812		441
443		854		259
444		400		480
445		156		488
446		487		127
447		139		323
448		641		330
449		412		484
450		700		201
451		840		913
452		442		447
453		627		400
454		173		509
455		836		50
456		295		486
457		632		388
458		145		819
459		742		212
460		193		666
461		708		59
462		241		961
463		53		427
464		62		524
465		820		600
466		125		651
467		468		414
468		166		58
469		203		343
470		378		87
471		357		537
472		522		783
473		104		78
474		901		334
475		629		924
476		729		850
477		731		744
478		946		983
479		78		865
480		768		432
481		684		714
482		173		725
483		129		590
484		480		302
485		646		675
486		910		579
487		331		914
488		463		978
489		734		360
490		432		262
491		185		862
492		814		429
493		828		84
494		66		334
495		545		301
496		223		676
497		812		925
498		756		671
499		405		283
500		3		939
501		774		761
502		94		201
503		742		585
504		941		362
505		342		257
506		317		236
507		457		711
508		276		734
509		321		210
510		28		780
511		307		884
512		263		541
513		283		445
514		216		243
515		457		551
516		779		130
517		919		286
518		826		675
519		265		706
520		5		216
521		219		436
522		906		924
523		622		906
524		24		290
525		661		423
526		344		321
527		598		774
528		845		510
529		808		602
530		569		757
531		822		671
532		628		972
533		301		583
534		523		78
535		737		913
536		581		961
537		37		887
538		580		821
539		175		359
540		484		24
541		178		819
542		296		54
543		116		612
544		214		203
545		918		104
546		752		358
547		507		461
548		291		282
549		153		97
550		386		260
551		173		854
552		366		209
553		92		504
554		338		192
555		91		264
556		368		590
557		219		928
558		498		375
559		493		524
560		825		700
561		772		979
562		30		226
563		2		957
564		139		488
565		42		653
566		382		898
567		866		659
568		36		241
569		403		36
570		110		865
571		766		501
572		699		509
573		912		604
574		380		711
575		384		382
576		568		275
577		699		692
578		894		838
579		614		677
580		60		270
581		653		660
582		860		965
583		286		943
584		843		800
585		661		817
586		597		761
587		173		491
588		789		298
589		209		79
590		649		583
591		316		70
592		653		608
593		308		502
594		861		763
595		777		418
596		125		183
597		1		911
598		94		470
599		622		66
600		207		762
601		840		616
602		429		305
603		560		609
604		467		343
605		482		233
606		441		282
607		794		425
608		571		305
609		832		370
610		619		76
611		357		662
612		430		976
613		177		573
614		424		517
615		640		401
616		479		467
617		584		997
618		455		753
619		301		505
620		90		21
621		587		997
622		166		664
623		849		827
624		231		171
625		775		783
626		235		948
627		32		698
628		639		592
629		41		934
630		275		240
631		530		272
632		683		184
633		663		694
634		405		920
635		92		49
636		84		316
637		447		742
638		504		144
639		383		340
640		169		677
641		375		668
642		46		312
643		69		241
644		47		644
645		135		125
646		295		810
647		463		284
648		471		850
649		618		30
650		329		657
651		159		123
652		509		201
653		663		161
654		619		706
655		225		575
656		496		224
657		882		270
658		769		465
659		152		810
660		869		675
661		167		663
662		900		489
663		27		785
664		913		65
665		724		708
666		609		379
667		595		826
668		44		318
669		610		62
670		340		97
671		229		357
672		4		145
673		33		747
674		491		205
675		836		878
676		205		157
677		631		442
678		488		574
679		740		813
680		363		896
681		424		542
682		944		801
683		74		267
684		292		973
685		394		160
686		430		162
687		174		259
688		402		970
689		483		573
690		583		897
691		311		663
692		365		232
693		688		206
694		184		660
695		194		477
696		542		333
697		785		464
698		914		462
699		150		776
700		141		402
701		184		494
702		419		513
703		764		74
704		76		625
705		818		872
706		231		994
707		90		398
708		50		764
709		676		549
710		881		171
711		755		45
712		401		509
713		256		784
714		818		674
715		288		223
716		839		776
717		487		743
718		666		120
719		281		869
720		438		239
721		241		141
722		900		192
723		103		532
724		771		224
725		212		975
726		503		564
727		414		857
728		416		15
729		303		664
730		888		841
731		938		431
732		420		459
733		924		704
734		458		193
735		777		458
736		79		605
737		586		205
738		81		810
739		759		263
740		877		76
741		930		572
742		94		597
743		41		672
744		133		639
745		670		378
746		622		134
747		178		441
748		842		482
749		451		23
750		751		299
751		379		611
752		5		973
753		511		321
754		788		933
755		601		799
756		634		450
757		893		810
758		73		116
759		373		797
760		179		303
761		882		848
762		850		556
763		647		364
764		232		277
765		539		727
766		481		776
767		145		107
768		405		999
769		296		540
770		662		682
771		384		301
772		382		875
773		795		535
774		740		743
775		728		15
776		250		659
777		133		313
778		773		406
779		824		473
780		697		533
781		43		957
782		305		787
783		51		739
784		93		268
785		449		824
786		520		537
787		393		739
788		146		342
789		444		182
790		766		392
791		848		333
792		174		756
793		637		453
794		422		282
795		8		578
796		67		278
797		336		231
798		706		796
799		53		251
800		302		561
801		705		246
802		499		745
803		891		238
804		863		508
805		932		566
806		547		74
807		900		500
808		299		311
809		541		739
810		97		81
811		319		975
812		99		534
813		671		923
814		146		300
815		81		667
816		49		326
817		467		997
818		114		853
819		162		997
820		253		227
821		570		141
822		353		570
823		76		811
824		548		769
825		170		551
826		426		795
827		4		705
828		671		720
829		423		516
830		207		627
831		435		490
832		216		206
833		817		380
834		157		233
835		266		902
836		909		754
837		799		687
838		283		220
839		842		715
840		526		707
841		862		117
842		911		915
843		636		28
844		841		455
845		195		141
846		396		664
847		945		708
848		417		983
849		668		817
850		290		562
851		840		850
852		701		539
853		831		892
854		203		196
855		339		0
856		751		901
857		888		312
858		430		767
859		863		217
860		191		287
861		210		513
862		600		70
863		22		54
864		790		159
865		499		841
866		507		546
867		491		222
868		922		964
869		553		26
870		414		174
871		35		349
872		924		321
