14	1	1
15	1	1
16	1	2
17	1	1
18	1	3
19	1	2
20	1	4
21	1	3
22	1	4
23	1	5
24	1	5
25	1	6
26	1	6
27	1	3
28	1	9
29	1	6
30	1	6
31	1	3
32	1	1
33	1	4
34	1	7
35	1	5
36	1	7
37	1	7
38	1	5
39	1	4
40	1	6
41	1	10
42	1	3
43	1	6
44	1	5
45	1	5
46	1	8
47	1	2
48	1	4
49	1	5
50	1	6
51	1	2
52	1	5
53	1	5
54	1	9
55	1	6
56	1	7
57	1	7
58	1	4
59	1	5
60	1	6
61	1	5
62	1	6
63	1	9
64	1	4
65	1	7
66	1	5
67	1	5
68	1	5
69	1	6
70	1	6
71	1	8
72	1	7
73	1	7
74	1	7
75	1	9
76	1	6
77	1	7
78	1	9
79	1	4
80	1	5
81	1	6
82	1	3
83	1	7
84	1	7
85	1	5
86	1	4
87	1	6
88	1	4
89	1	3
90	1	3
91	1	9
92	1	8
93	1	10
94	1	7
95	1	7
96	1	8
97	1	3
98	1	3
99	1	6
100	1	8
101	1	9
102	1	4
103	1	4
104	1	4
105	1	6
106	1	7
107	1	4
108	1	7
109	1	5
110	1	10
111	1	7
112	1	4
113	1	6
114	1	10
115	1	7
116	1	5
117	1	6
118	1	1
119	1	7
120	1	5
121	1	3
122	1	8
123	1	6
124	1	5
125	1	5
126	1	5
127	1	6
128	1	5
129	1	8
130	1	6
14	2	1
15	2	1
16	2	1
17	2	1
18	2	2
19	2	2
20	2	4
21	2	3
22	2	4
23	2	5
24	2	5
25	2	6
26	2	6
27	2	2
28	2	9
29	2	6
30	2	5
31	2	2
32	2	1
33	2	4
34	2	7
35	2	5
36	2	7
37	2	6
38	2	5
39	2	4
40	2	6
41	2	9
42	2	3
43	2	6
44	2	5
45	2	5
46	2	8
47	2	2
48	2	4
49	2	5
50	2	6
51	2	2
52	2	5
53	2	4
54	2	9
55	2	5
56	2	7
57	2	7
58	2	4
59	2	5
60	2	6
61	2	5
62	2	6
63	2	9
64	2	4
65	2	7
66	2	5
67	2	5
68	2	5
69	2	6
70	2	6
71	2	7
72	2	7
73	2	7
74	2	7
75	2	9
76	2	6
77	2	7
78	2	8
79	2	3
80	2	4
81	2	6
82	2	3
83	2	7
84	2	7
85	2	4
86	2	4
87	2	6
88	2	3
89	2	3
90	2	3
91	2	8
92	2	8
93	2	10
94	2	6
95	2	7
96	2	8
97	2	3
98	2	3
99	2	5
100	2	7
101	2	8
102	2	3
103	2	4
104	2	4
105	2	6
106	2	7
107	2	4
108	2	7
109	2	5
110	2	9
111	2	6
112	2	4
113	2	6
114	2	10
115	2	7
116	2	4
117	2	6
118	2	1
119	2	7
120	2	4
121	2	3
122	2	7
123	2	5
124	2	5
125	2	5
126	2	5
127	2	6
128	2	5
129	2	7
130	2	6
14	3	1
15	3	2
16	3	1
17	3	1
18	3	2
19	3	1
20	3	3
21	3	2
22	3	3
23	3	4
24	3	4
25	3	5
26	3	5
27	3	2
28	3	9
29	3	6
30	3	5
31	3	1
32	3	1
33	3	5
34	3	7
35	3	6
36	3	7
37	3	6
38	3	4
39	3	5
40	3	5
41	3	9
42	3	4
43	3	6
44	3	6
45	3	6
46	3	8
47	3	3
48	3	5
49	3	6
50	3	6
51	3	3
52	3	6
53	3	4
54	3	9
55	3	5
56	3	8
57	3	8
58	3	5
59	3	6
60	3	6
61	3	6
62	3	7
63	3	9
64	3	5
65	3	6
66	3	6
67	3	6
68	3	6
69	3	5
70	3	6
71	3	7
72	3	6
73	3	8
74	3	6
75	3	9
76	3	6
77	3	6
78	3	8
79	3	3
80	3	4
81	3	6
82	3	4
83	3	8
84	3	7
85	3	4
86	3	5
87	3	6
88	3	3
89	3	4
90	3	4
91	3	8
92	3	8
93	3	10
94	3	6
95	3	7
96	3	9
97	3	2
98	3	4
99	3	5
100	3	7
101	3	8
102	3	2
103	3	3
104	3	5
105	3	7
106	3	7
107	3	5
108	3	8
109	3	4
110	3	9
111	3	6
112	3	4
113	3	7
114	3	10
115	3	6
116	3	4
117	3	7
118	3	1
119	3	8
120	3	4
121	3	2
122	3	7
123	3	5
124	3	6
125	3	6
126	3	6
127	3	5
128	3	4
129	3	7
130	3	7
14	4	1
15	4	2
16	4	1
17	4	1
18	4	1
19	4	1
20	4	3
21	4	2
22	4	3
23	4	4
24	4	4
25	4	5
26	4	5
27	4	1
28	4	8
29	4	5
30	4	4
31	4	1
32	4	2
33	4	4
34	4	6
35	4	5
36	4	6
37	4	5
38	4	4
39	4	5
