nodeID		X position	Y position
1		1176		9
2		1172		13
3		1171		17
4		1172		22
5		1177		29
6		1173		32
7		1178		41
8		1169		43
9		1170		52
10		1177		54
11		1177		64
12		1175		66
13		1170		74
14		1170		76
15		1175		82
16		1177		88
17		1178		96
18		1169		98
19		1173		105
20		1171		109
21		1177		115
22		1172		124
23		1174		126
24		1176		134
25		1173		139
26		1172		142
27		1171		151
28		1176		153
29		1169		160
30		1169		167
31		1172		173
32		1174		176
33		1171		183
34		1177		187
35		1169		192
36		1169		197
37		1169		204
38		1169		209
39		1172		215
40		1172		219
41		1177		223
42		1169		232
43		1172		238
44		1174		242
45		1172		247
46		1176		250
47		1178		259
48		1173		263
49		1171		269
50		1176		276
51		1175		278
52		1175		283
53		1169		293
54		1175		297
55		1176		301
56		1177		309
57		1171		310
58		1178		318
59		1176		321
60		1177		329
61		1173		333
62		1170		339
63		1169		346
64		1177		350
65		1171		355
66		1174		360
67		1177		365
68		1175		373
69		1176		379
70		1175		384
71		1178		390
72		1174		392
73		1169		399
74		1176		407
75		1171		411
76		1172		414
77		1171		424
78		1170		428
79		1178		432
80		1170		438
81		1171		445
82		1173		448
83		1170		454
84		1173		462
85		1170		465
86		1173		469
87		1173		476
88		1176		484
89		1171		488
90		1176		493
91		1172		498
92		1172		501
93		1174		508
94		1173		513
95		1173		518
96		1175		524
97		1172		532
98		1176		537
99		1176		540
100		1175		548
101		1173		550
102		1174		556
103		1169		561
104		1178		571
105		1176		575
106		1171		582
107		1174		585
108		1176		592
109		1178		594
110		1173		602
111		1176		609
112		1171		610
113		1178		620
114		1178		625
115		1177		628
116		1178		633
117		1178		639
118		1175		644
119		1175		649
120		1170		658
121		1169		664
122		1171		669
123		1169		673
124		1176		676
125		1174		685
126		1170		688
127		1176		694
128		1174		699
129		1169		706
130		1178		709
131		1174		714
132		1172		722
133		1169		727
134		1178		732
135		1171		738
136		1176		744
137		1173		751
138		1172		755
139		1169		759
140		1169		764
141		1178		770
142		1178		775
143		1169		780
144		1173		787
145		1178		790
146		1176		800
147		1176		805
148		1172		807
149		1170		812
150		1175		819
151		1173		826
152		1178		832
153		1177		836
154		1172		842
155		1172		847
156		1170		851
157		1169		858
158		1177		862
159		1170		868
160		1177		872
161		1169		882
162		1178		884
163		1169		893
164		1171		898
165		1176		902
166		1175		909
167		1174		911
168		1178		916
169		1176		923
170		1171		930
171		1170		935
172		1169		938
173		1169		945
174		1171		952
175		1169		954
176		1170		963
177		1171		965
178		1173		972
179		1171		977
180		1172		984
181		1177		991
182		1175		992
183		1172		1001
184		1174		1007
185		1175		1010
186		1175		1016
187		1178		1021
188		1169		1026
189		1174		1030
190		1175		1040
191		1172		1041
192		1169		1050
193		1174		1055
194		1178		1060
195		1178		1065
196		1175		1072
197		1175		1075
198		1177		1082
199		1177		1086
200		1176		1094
201		1173		1096
202		1175		1104
203		1171		1108
204		1178		1114
205		1177		1119
206		1176		1125
207		1174		1133
208		1171		1135
209		1174		1143
210		1176		1145
211		1172		1151
212		1176		1157
213		1177		1161
214		1176		1169
215		1178		1173
216		1176		1178
217		1177		1186
218		1178		1191
219		1175		1194
220		1171		1204
221		1141		31
222		1125		0
223		1136		0
224		1142		15
225		1148		26
226		1132		60
227		1144		72
228		1148		86
229		1139		13
230		1129		35
231		1129		45
232		1137		34
233		1134		39
234		1134		41
235		1147		50
236		1125		88
237		1126		96
238		1128		125
239		1148		74
240		1138		149
241		1144		154
242		1123		109
243		1147		134
244		1147		124
245		1129		147
246		1120		142
247		1119		151
248		1139		170
249		1119		147
250		1143		154
251		1122		179
252		1133		146
253		1119		183
254		1126		178
255		1145		227
256		1145		232
257		1145		239
258		1145		244
259		1148		177
260		1148		181
261		1145		214
262		1145		267
263		1148		200
264		1136		235
265		1148		209
266		1145		241
267		1126		259
268		1145		288
269		1121		261
270		1126		264
271		1129		255
272		1128		264
273		1128		262
274		1141		281
275		1148		338
276		1125		309
277		1145		297
278		1126		318
279		1143		324
280		1129		332
281		1145		292
282		1132		305
283		1128		315
284		1148		379
285		1136		371
286		1145		339
287		1148		394
288		1144		333
289		1130		356
290		1123		384
291		1145		376
292		1148		417
293		1138		414
294		1139		394
295		1124		392
296		1143		395
297		1120		414
298		1139		465
299		1142		440
300		1139		475
301		1137		435
302		1129		423
303		1147		415
304		1147		437
305		1147		426
306		1147		444
307		1147		451
308		1146		513
309		1141		498
310		1146		522
311		1140		508
312		1140		511
313		1138		483
314		1147		488
315		1147		493
316		1145		566
317		1140		542
318		1146		566
319		1146		569
320		1145		590
321		1147		525
322		1138		531
323		1123		538
324		1136		542
325		1128		555
326		1120		573
327		1139		550
328		1137		615
329		1142		618
330		1133		570
331		1143		635
332		1138		611
333		1134		647
334		1134		652
335		1126		618
336		1126		633
337		1141		639
338		1127		650
339		1127		655
340		1127		667
341		1125		673
342		1129		641
343		1118		664
344		1142		663
345		1144		698
346		1130		679
347		1142		681
348		1144		712
349		1135		697
350		1145		701
351		1144		727
352		1131		692
353		1145		738
354		1134		744
355		1121		724
356		1127		728
357		1122		757
358		1135		790
359		1138		739
360		1138		744
361		1148		761
362		1148		766
363		1138		760
364		1122		793
365		1148		781
366		1139		784
367		1139		789
368		1135		842
369		1146		792
370		1148		808
371		1122		832
372		1148		823
373		1138		820
374		1135		877
375		1135		882
376		1146		831
377		1138		838
378		1138		846
379		1146		848
380		1138		856
381		1138		862
382		1148		875
