nodeID		X position	Y position
1		778		9
2		775		17
3		777		26
4		777		36
5		778		43
6		770		48
7		775		57
8		774		66
9		776		72
10		777		80
11		778		90
12		772		96
13		771		106
14		773		112
15		777		122
16		774		129
17		771		140
18		771		147
19		775		153
20		770		163
21		772		172
22		770		177
23		777		187
24		774		196
25		772		201
26		770		209
27		774		217
28		770		227
29		773		232
30		769		244
31		773		248
32		778		257
33		776		265
34		776		272
35		773		282
36		775		288
37		769		297
38		775		306
39		778		314
40		772		321
41		771		330
42		771		336
43		770		346
44		769		355
45		771		362
46		776		371
47		777		377
48		769		387
49		774		395
50		778		401
51		771		411
52		777		416
53		772		427
54		777		435
55		773		442
56		776		451
57		774		456
58		770		466
59		772		475
60		770		484
61		776		490
62		774		499
63		773		507
64		769		513
65		769		524
66		774		530
67		777		537
68		770		544
69		777		553
70		776		560
71		770		572
72		776		580
73		777		586
74		771		596
75		772		603
76		777		611
77		775		618
78		775		624
79		775		634
80		772		644
81		774		650
82		772		660
83		776		664
84		776		672
85		772		684
86		769		692
87		775		699
88		772		707
89		773		714
90		774		722
91		777		731
92		772		739
93		774		748
94		776		755
95		774		764
96		778		769
97		769		779
98		777		786
99		773		792
100		777		804
101		742		2
102		744		44
103		738		2
104		738		2
105		730		54
106		735		34
107		744		64
108		747		70
109		738		39
110		728		63
111		740		55
112		734		71
113		747		81
114		747		156
115		735		112
116		735		97
117		743		131
118		743		138
119		743		126
120		738		125
121		721		179
122		725		152
123		741		222
124		738		193
125		741		221
126		720		197
127		730		227
128		746		215
129		746		242
130		742		232
131		746		258
132		746		280
133		735		235
134		737		242
135		727		302
136		739		313
137		731		295
138		739		331
139		729		297
140		736		306
141		748		315
142		748		321
143		745		380
144		724		329
145		726		383
146		726		358
147		736		364
148		744		394
149		745		428
150		744		367
151		748		371
152		736		403
153		730		400
154		738		435
155		726		422
156		747		477
157		733		436
158		729		435
159		724		493
160		739		453
161		745		451
162		743		502
163		744		510
164		740		486
165		740		497
166		743		533
167		740		501
168		721		530
169		742		527
170		726		547
171		720		571
172		726		567
173		743		573
174		731		563
175		741		570
176		737		611
177		733		589
178		730		598
179		741		608
180		730		624
181		724		636
182		747		663
183		738		631
184		742		639
185		745		706
186		732		663
187		740		715
188		745		729
189		736		719
190		741		727
191		732		705
192		726		716
193		746		710
194		728		771
195		746		793
196		730		749
197		738		764
198		738		756
199		742		784
200		738		772
201		392		423
202		693		373
203		444		287
204		402		152
205		302		546
206		472		241
207		725		141
208		214		590
209		332		416
210		278		159
211		218		660
212		523		388
213		287		395
214		663		597
215		120		229
216		346		729
217		440		481
218		132		591
219		204		83
220		20		580
221		191		222
222		168		411
223		414		7
224		277		175
225		740		765
226		219		683
227		292		27
228		68		214
229		327		508
230		52		722
231		726		85
232		455		213
233		608		99
234		684		461
235		139		12
236		520		504
237		724		20
238		143		421
239		496		42
240		648		478
241		440		86
242		334		473
243		645		388
244		73		330
245		169		200
246		137		279
247		585		698
248		675		721
249		499		322
250		170		423
251		4		540
252		736		774
253		114		529
254		325		776
255		628		495
256		189		756
257		145		299
258		746		353
259		222		64
260		692		623
261		725		646
262		64		376
263		322		27
264		532		622
265		59		86
266		453		593
267		368		172
268		456		170
269		104		232
270		571		785
271		528		92
272		213		19
273		347		488
274		563		608
275		280		218
276		224		74
277		261		768
278		23		269
279		62		621
280		506		656
281		142		81
282		699		39
283		742		478
284		421		426
285		346		166
286		283		378
287		167		402
288		366		738
289		15		690
290		131		396
291		267		421
292		168		184
293		191		656
294		503		275
295		183		11
296		719		731
297		263		491
298		557		488
299		325		553
300		266		256
301		90		61
302		474		402
303		705		595
304		125		401
305		705		362
306		466		228
307		71		753
308		168		16
309		32		409
310		44		385
311		565		392
312		563		138
313		92		47
314		353		214
315		630		736
316		20		20
317		239		743
318		23		725
319		555		211
320		293		614
321		17		788
322		638		0
323		394		428
324		75		277
325		581		490
326		294		416
327		592		540
328		571		396
329		22		253
330		146		226
331		612		498
332		665		774
333		735		641
334		163		92
335		257		468
336		9		697
337		199		343
338		388		305
339		128		701
340		689		113
341		170		132
342		18		225
343		646		693
344		355		80
345		228		289
346		484		410
347		598		769
348		203		481
349		738		299
350		557		708
351		39		697
352		110		736
353		289		682
354		320		394
355		477		504
356		25		386
357		289		26
358		335		436
359		428		75
360		110		715
361		668		427
362		712		253
363		421		665
364		400		353
365		692		194
366		41		454
367		194		13
368		707		640
369		605		626
370		207		794
371		649		737
372		43		178
373		521		651
374		606		334
375		449		244
376		47		158
377		335		294
378		665		524
379		727		689
380		418		37
381		636		370
382		745		161
383		518		669
384		425		725
385		687		749
386		314		37
387		108		705
388		476		287
389		423		89
390		490		406
391		724		67
392		578		17
393		67		609
394		96		794
395		541		328
396		560		608
397		203		365
398		230		49
399		495		625
400		720		179
401		609		245
402		267		191
403		435		298
404		511		96
405		459		719
406		317		165
407		22		602
408		454		485
409		669		787
410		748		93
411		636		751
412		208		267
413		313		597
414		100		230
415		238		175
416		67		783
417		413		278
418		360		13
419		659		797
420		103		340
421		127		339
422		342		35
423		734		508
424		312		51
425		673		248
426		165		621
427		166		143
428		451		242
429		728		249
430		10		278
431		109		129
432		517		426
433		114		343
434		69		780
435		434		133
436		724		336
437		17		102
438		184		409
439		445		486
440		245		665
441		640		455
442		307		690
443		408		119
444		147		272
445		247		185
446		289		242
447		162		426
448		207		24
449		259		449
450		475		384
451		601		761
452		114		173
453		319		73
454		133		194
455		365		369
456		365		95
457		729		690
458		442		761
459		644		258
460		41		795
461		73		34
462		66		504
463		139		793
464		98		604
465		428		681
466		334		257
467		7		406
468		529		127
469		257		101
470		589		447
471		82		578
472		612		82
473		130		168
474		694		102
475		221		70
476		152		103
477		446		305
478		78		395
479		35		668
480		609		107
481		548		620
482		392		777
483		556		364
484		308		220
485		333		551
486		193		447
487		370		591
488		572		224
489		253		365
490		548		58
491		609		381
492		324		243
493		75		272
494		238		379
495		470		297
496		304		297
497		704		799
498		565		178
499		101		263
500		617		665
501		461		411
502		131		314
503		12		399
504		595		14
505		607		214
506		542		778
507		535		494
508		235		246
509		264		162
510		571		670
511		70		512
512		198		799
513		14		371
514		506		379
515		116		317
516		579		184
517		713		416
518		389		64
519		284		0
520		301		442
521		671		763
522		571		267
523		661		6
524		139		783
525		600		424
526		463		212
527		333		182
528		12		328
529		378		386
530		730		643
531		266		743
532		273		525
533		6		656
534		691		118
535		471		705
536		451		428
537		268		590
538		644		430
539		404		120
540		312		166
541		644		127
542		347		684
543		387		732
544		423		775
545		667		517
546		739		420
547		93		456
548		167		349
549		39		784
550		118		355
551		483		409
552		325		244
553		505		316
554		504		303
555		556		371
556		482		533
557		300		240
558		582		384
559		548		676
560		626		210
561		663		585
562		146		658
563		140		119
564		187		758
565		234		678
566		117		551
567		667		215
568		344		346
569		209		711
570		383		780
571		287		660
572		397		205
573		192		205
574		511		346
575		75		209
576		208		604
577		303		782
578		360		161
579		266		766
580		651		566
581		545		294
582		744		592
583		689		792
584		198		288
585		54		440
586		434		177
587		144		94
588		381		17
589		354		709
590		342		404
591		347		697
592		272		765
593		59		501
594		468		468
595		206		230
596		394		739
597		148		757
598		292		264
599		649		412
600		718		535
601		685		646
602		362		343
603		362		769
604		31		703
605		226		38
