nodeID		X position	Y position
1		374		26
2		371		48
3		369		68
4		373		89
5		376		111
6		370		133
7		370		154
8		372		179
9		373		200
10		376		221
11		376		246
12		377		264
13		372		288
14		378		312
15		378		334
16		374		352
17		377		375
18		373		398
19		333		7
20		328		20
21		337		33
22		341		76
23		344		74
24		321		117
25		325		138
26		345		170
27		332		206
28		324		221
29		345		246
30		345		264
31		338		271
32		330		292
33		344		314
34		335		375
35		347		374
36		343		367
37		58		160
38		304		378
39		303		175
40		138		284
41		334		180
42		23		311
43		323		23
44		154		8
45		8		67
46		184		283
47		318		103
48		216		30
49		2		93
50		313		130
51		65		9
52		290		168
53		242		192
54		347		342
55		182		140
56		19		138
57		96		272
58		272		293
59		164		110
60		269		188
61		69		378
62		240		180
63		110		38
64		167		35
65		49		193
66		297		344
67		43		102
68		126		357
69		7		237
70		318		113
71		178		54
72		247		8
73		182		339
74		50		161
75		324		199
76		297		203
77		286		376
78		150		376
79		207		230
80		57		20
81		236		345
82		290		388
83		237		208
84		196		182
85		304		191
86		131		352
87		320		137
88		307		98
89		35		110
90		273		282
91		24		201
92		301		391
93		31		80
94		286		142
95		234		51
96		31		58
97		148		173
98		327		94
99		175		305
100		157		21
101		281		315
102		270		368
103		209		288
104		308		63
105		272		22
106		293		297
107		187		277
108		229		369
109		47		278
110		156		197
111		156		326
112		8		300
113		275		354
114		236		348
115		43		105
116		176		105
117		108		88
118		276		61
119		141		82
120		327		323
121		17		362
122		64		385
123		297		208
124		42		4
125		282		232
126		146		254
127		285		297
128		68		231
129		157		157
130		222		394
131		59		146
132		118		338
133		282		329
134		254		330
135		20		90
136		60		232
137		114		236
138		193		119
139		184		142
140		322		101
141		75		140
142		318		219
143		118		260
144		65		104
145		160		357
146		87		357
147		325		71
148		85		76
149		308		390
150		68		316
151		132		389
152		294		23
153		339		204
154		222		5
155		25		17
156		29		170
157		26		396
158		334		18
159		308		17
160		52		249
