18	1	1
19	1	1
20	1	3
21	1	4
22	1	4
23	1	4
24	1	4
25	1	5
26	1	6
27	1	5
28	1	7
29	1	8
30	1	7
31	1	8
32	1	8
33	1	9
34	1	9
35	1	8
36	1	7
37	1	9
38	1	6
39	1	8
40	1	9
41	1	6
42	1	6
43	1	7
44	1	8
45	1	7
46	1	12
47	1	5
48	1	4
49	1	8
50	1	5
51	1	10
52	1	9
53	1	8
54	1	6
55	1	11
56	1	11
57	1	1
58	1	7
59	1	8
60	1	12
61	1	10
62	1	7
63	1	7
64	1	4
65	1	10
66	1	7
67	1	1
68	1	6
69	1	11
70	1	7
71	1	10
72	1	6
73	1	4
74	1	4
75	1	5
76	1	2
77	1	11
78	1	10
79	1	7
80	1	4
81	1	2
82	1	7
83	1	13
84	1	5
85	1	10
86	1	6
87	1	12
88	1	5
89	1	7
90	1	11
91	1	5
92	1	10
93	1	11
94	1	7
95	1	6
96	1	10
97	1	3
98	1	5
99	1	1
100	1	11
101	1	8
102	1	7
103	1	11
104	1	3
105	1	7
106	1	10
107	1	9
108	1	4
109	1	9
110	1	3
111	1	5
112	1	3
113	1	5
114	1	8
115	1	7
116	1	11
117	1	10
118	1	8
119	1	11
120	1	6
121	1	12
122	1	8
123	1	6
124	1	5
125	1	10
126	1	6
127	1	8
128	1	12
129	1	11
130	1	10
131	1	2
132	1	6
133	1	7
134	1	10
135	1	10
136	1	10
137	1	7
138	1	11
139	1	6
140	1	5
141	1	10
142	1	12
143	1	9
144	1	9
145	1	7
146	1	9
147	1	12
148	1	5
149	1	7
150	1	3
18	2	1
19	2	1
20	2	3
21	2	4
22	2	4
23	2	4
24	2	4
25	2	5
26	2	6
27	2	5
28	2	7
29	2	8
30	2	7
31	2	8
32	2	8
33	2	9
34	2	9
35	2	8
36	2	7
37	2	9
38	2	6
39	2	8
40	2	9
41	2	6
42	2	6
43	2	7
44	2	8
45	2	7
46	2	12
47	2	5
48	2	4
49	2	8
50	2	5
51	2	10
52	2	9
53	2	8
54	2	6
55	2	11
56	2	11
57	2	2
58	2	7
59	2	8
60	2	12
61	2	10
62	2	7
63	2	7
64	2	4
65	2	10
66	2	7
67	2	1
68	2	6
69	2	11
70	2	7
71	2	10
72	2	6
73	2	4
74	2	4
75	2	5
76	2	2
77	2	11
78	2	10
79	2	7
80	2	4
81	2	2
82	2	7
83	2	13
