nodeID		X position	Y position
1		577		13
2		572		22
3		573		33
4		571		44
5		570		52
6		573		64
7		574		71
8		572		83
9		569		94
10		571		102
11		576		114
12		577		120
13		578		131
14		575		141
15		575		154
16		570		162
17		570		171
18		577		181
19		577		191
20		573		200
21		578		214
22		572		224
23		578		231
24		578		243
25		571		250
26		573		264
27		578		272
28		578		283
29		576		294
30		573		300
31		578		311
32		572		320
33		578		334
34		578		340
35		577		350
36		571		362
37		572		372
38		570		380
39		578		393
40		577		402
41		569		414
42		571		423
43		569		434
44		577		443
45		571		450
46		573		461
47		569		473
48		575		480
49		577		491
50		577		501
51		577		512
52		577		520
53		578		533
54		576		543
55		575		552
56		578		560
57		578		570
58		573		583
59		572		591
60		571		601
61		525		13
62		522		19
63		526		12
64		531		22
65		531		63
66		535		93
67		522		71
68		532		104
69		526		67
70		542		130
71		527		97
72		548		103
73		537		155
74		536		109
75		531		129
76		541		194
77		541		203
78		526		177
79		526		187
80		546		174
81		528		201
82		542		253
83		538		218
84		538		230
85		534		279
86		538		274
87		538		259
88		538		270
89		544		326
90		538		310
91		538		298
92		542		349
93		538		321
94		538		327
95		534		323
96		526		336
97		539		346
98		522		391
99		540		419
100		531		385
101		531		425
102		543		397
103		531		445
104		531		426
105		543		424
106		547		418
107		531		484
108		545		440
109		531		474
110		531		484
111		531		495
112		531		503
113		540		559
114		528		526
115		545		512
116		540		564
117		540		538
118		528		558
119		547		560
120		526		577
121		488		447
122		181		133
123		433		34
124		80		53
125		500		489
126		173		217
127		163		564
128		326		550
129		409		225
130		156		133
131		366		538
132		324		154
133		431		73
134		504		54
135		352		17
136		344		88
137		349		172
138		394		123
139		350		321
140		426		241
141		452		365
142		307		204
143		93		440
144		250		482
145		474		277
146		315		33
147		278		259
148		436		575
149		106		516
150		211		527
151		176		69
152		335		430
153		298		150
154		114		412
155		286		143
156		388		426
157		192		371
158		151		321
159		523		103
160		256		452
161		30		530
162		327		404
163		421		421
164		202		341
165		514		140
166		133		538
167		510		227
168		423		490
169		76		42
170		23		178
171		174		495
172		81		276
173		444		556
174		286		117
175		423		406
176		25		229
177		22		335
178		219		27
179		35		256
180		105		564
181		170		355
182		251		288
183		474		49
184		230		97
185		531		91
186		44		473
187		413		76
188		388		518
189		467		59
190		126		387
191		506		166
192		391		44
193		273		510
194		155		422
195		99		19
196		504		153
197		343		118
198		167		279
199		382		383
200		494		196
201		83		490
202		205		276
203		366		411
204		220		18
205		418		401
206		320		141
207		102		165
208		178		326
209		235		338
210		59		118
211		245		417
212		334		594
213		82		196
214		477		457
215		227		91
216		13		130
217		142		525
218		151		413
219		73		444
220		527		534
221		464		366
222		176		574
223		108		381
224		318		219
225		88		595
226		537		461
227		508		434
228		23		286
229		120		80
230		300		237
231		131		290
232		517		17
233		207		348
234		356		580
235		351		431
236		319		392
237		21		491
238		237		524
239		9		325
240		286		242
241		362		208
242		312		69
243		500		394
244		46		227
245		205		181
246		333		570
247		275		90
248		150		204
249		193		349
250		154		487
251		123		476
252		442		236
253		334		406
254		462		48
255		510		220
256		326		255
257		499		171
258		433		61
259		65		469
260		178		104
261		332		547
262		140		358
263		6		539
264		364		7
265		541		64
266		323		520
267		187		163
268		523		23
269		81		320
270		190		186
271		183		136
272		184		235
273		116		284
274		271		374
275		270		311
276		447		118
277		59		319
278		484		37
279		447		389
280		469		149
281		220		418
282		438		504
283		372		156
284		32		172
285		487		79
286		167		196
287		265		227
288		378		445
289		110		584
290		395		99
