nodeID		X position	Y position
1		975		8
2		971		18
3		970		26
4		974		33
5		973		43
6		976		52
7		974		58
8		970		65
9		975		72
10		973		80
11		969		92
12		971		96
13		969		107
14		977		112
15		970		121
16		971		130
17		978		138
18		969		146
19		976		153
20		970		164
21		977		172
22		974		176
23		977		186
24		974		192
25		972		200
26		974		211
27		970		216
28		971		224
29		972		232
30		969		241
31		974		251
32		973		256
33		969		267
34		973		275
35		975		282
36		969		291
37		969		297
38		972		307
39		974		312
40		976		321
41		973		328
42		972		337
43		970		348
44		971		356
45		978		360
46		971		369
47		974		378
48		974		387
49		971		392
50		975		400
51		978		412
52		974		417
53		970		425
54		975		436
55		969		440
56		977		450
57		970		458
58		972		467
59		977		472
60		978		484
61		975		489
62		975		498
63		976		506
64		977		513
65		969		523
66		970		531
67		973		538
68		972		546
69		975		555
70		973		560
71		976		571
72		970		578
73		977		587
74		970		595
75		972		600
76		970		608
77		969		618
78		977		625
79		969		635
80		976		643
81		974		652
82		972		658
83		974		667
84		974		672
85		971		684
86		978		689
87		972		696
88		971		707
89		977		712
90		969		722
91		970		729
92		970		738
93		969		745
94		970		756
95		969		760
96		971		771
97		973		779
98		974		788
99		978		794
100		972		803
101		974		812
102		975		818
103		975		828
104		975		834
105		972		841
106		969		849
107		977		856
108		971		864
109		975		873
110		975		883
111		924		2
112		940		25
113		937		51
114		943		34
115		942		37
116		925		44
117		939		60
118		932		85
119		938		101
120		942		82
121		942		112
122		924		95
123		942		127
124		942		104
125		932		141
126		924		129
127		947		121
128		942		166
129		939		145
130		932		184
131		942		164
132		939		178
133		942		178
134		939		194
135		947		199
136		939		213
137		932		236
138		924		223
139		947		231
140		942		261
141		939		253
142		942		258
143		942		287
144		942		277
145		938		311
146		942		311
147		942		317
148		947		306
149		939		314
150		939		313
151		942		330
152		947		336
153		932		368
154		924		355
155		947		343
156		924		368
157		939		380
158		939		389
159		924		391
160		938		429
161		947		395
162		939		419
163		932		445
164		938		465
165		942		460
166		942		442
167		932		478
168		947		466
169		942		464
170		947		467
171		938		518
172		938		527
173		939		498
174		942		505
175		942		543
176		932		551
177		942		540
178		947		545
179		938		584
180		942		562
181		939		563
182		932		598
183		942		579
184		932		615
185		947		599
186		932		628
187		942		638
188		942		617
189		942		655
190		939		635
191		939		654
192		947		657
193		939		669
194		939		674
195		924		683
196		947		672
197		947		695
198		924		706
199		942		704
200		942		742
201		932		749
202		932		758
203		942		765
204		932		776
205		942		780
206		924		770
207		942		781
208		939		790
209		947		777
210		947		802
211		939		814
212		938		847
213		938		857
214		938		863
215		947		840
216		942		869
217		942		848
218		924		863
219		938		902
220		938		912
221		665		601
222		303		745
223		229		607
224		419		652
225		291		362
226		72		672
227		910		369
228		247		340
229		314		285
230		251		498
231		757		245
232		269		274
233		94		380
234		7		981
235		151		974
236		607		498
237		413		199
238		711		70
239		107		771
240		823		550
241		211		362
242		664		551
243		4		741
244		31		346
245		443		324
246		29		243
247		666		584
248		676		910
249		243		612
250		843		767
251		347		777
252		876		761
