nodeID		X position	Y position
1		1175		6
2		1172		8
3		1173		13
4		1169		21
5		1178		23
6		1174		26
7		1173		33
8		1170		37
9		1174		38
10		1170		43
11		1174		49
12		1171		55
13		1178		57
14		1171		61
15		1169		67
16		1171		69
17		1170		74
18		1171		81
19		1176		82
20		1173		85
21		1172		93
22		1175		97
23		1176		99
24		1178		105
25		1172		111
26		1176		115
27		1171		118
28		1169		121
29		1176		126
30		1173		128
31		1173		134
32		1174		138
33		1170		141
34		1175		148
35		1176		153
36		1174		157
37		1176		162
38		1176		163
39		1171		167
40		1169		172
41		1173		175
42		1178		182
43		1172		188
44		1177		188
45		1175		195
46		1176		197
47		1171		203
48		1177		209
49		1170		213
50		1174		214
51		1173		219
52		1172		226
53		1170		230
54		1176		231
55		1178		235
56		1177		240
57		1176		247
58		1177		248
59		1178		252
60		1175		259
61		1177		261
62		1177		265
63		1175		273
64		1169		275
65		1169		279
66		1173		283
67		1169		289
68		1178		295
69		1178		299
70		1176		303
71		1175		304
72		1173		309
73		1171		315
74		1170		321
75		1175		325
76		1173		328
77		1176		333
78		1170		338
79		1174		338
80		1177		345
81		1170		348
82		1178		355
83		1174		359
84		1173		362
85		1172		368
86		1177		369
87		1173		373
88		1170		381
89		1172		382
90		1177		388
91		1175		391
92		1172		394
93		1174		401
94		1178		404
95		1174		409
96		1175		411
97		1174		416
98		1170		423
99		1174		424
100		1172		430
101		1176		434
102		1176		437
103		1170		444
104		1175		446
105		1170		451
106		1171		456
107		1170		461
108		1178		466
109		1177		468
110		1178		473
111		1178		478
112		1177		480
113		1169		484
114		1178		489
115		1173		496
116		1178		497
117		1170		505
118		1175		505
119		1173		513
120		1177		514
121		1174		522
122		1178		526
123		1174		527
124		1172		534
125		1176		537
126		1173		540
127		1175		545
128		1170		552
129		1169		555
130		1172		559
131		1171		565
132		1174		569
133		1171		574
134		1177		578
135		1177		578
136		1177		582
137		1172		589
138		1173		595
139		1172		598
140		1174		602
141		1175		604
142		1172		610
143		1171		614
144		1172		618
145		1177		625
146		1171		627
147		1175		633
148		1169		636
149		1169		641
150		1171		645
151		1169		648
152		1170		652
153		1171		655
154		1172		663
155		1174		664
156		1170		672
157		1169		676
158		1174		677
159		1178		683
160		1178		686
161		1175		690
162		1177		697
163		1173		698
164		1169		705
165		1174		707
166		1172		713
167		1174		715
168		1171		723
169		1173		724
170		1175		732
171		1173		732
172		1174		740
173		1169		744
174		1174		749
175		1176		752
176		1177		758
177		1170		762
178		1173		763
179		1173		767
180		1173		774
181		1170		778
182		1172		783
183		1176		786
184		1177		789
185		1170		796
186		1174		798
187		1173		803
188		1178		805
189		1177		812
190		1172		816
191		1171		818
192		1170		823
193		1175		828
194		1173		831
195		1171		839
196		1170		840
197		1171		846
198		1169		849
199		1174		856
200		1174		859
201		1174		864
202		1170		869
203		1175		873
204		1169		877
205		1169		880
206		1169		884
207		1174		889
208		1174		895
209		1172		895
210		1178		901
211		1177		904
212		1169		912
213		1173		914
214		1171		918
215		1171		923
216		1173		927
217		1171		931
218		1173		936
219		1175		940
220		1172		945
221		1173		948
222		1173		954
223		1173		955
224		1170		963
225		1177		967
226		1171		968
227		1175		972
228		1171		980
229		1176		981
230		1172		988
231		1169		991
232		1175		995
233		1169		999
234		1169		1005
235		1172		1007
236		1176		1013
237		1169		1015
238		1176		1023
239		1174		1026
240		1169		1031
241		1173		1036
242		1173		1041
243		1175		1044
244		1169		1047
245		1178		1051
246		1173		1057
247		1169		1060
248		1175		1064
249		1175		1070
250		1172		1071
251		1178		1077
252		1175		1084
253		1174		1085
254		1173		1091
255		1169		1095
256		1175		1097
257		1170		1101
258		1175		1108
259		1175		1111
260		1170		1117
261		1177		1119
262		1174		1126
263		1177		1130
264		1170		1133
265		1169		1139
266		1171		1140
267		1176		1148
268		1172		1148
269		1170		1153
270		1173		1157
271		1176		1162
272		1177		1166
273		1177		1173
274		1175		1178
275		1169		1179
276		1175		1183
277		1170		1188
278		1170		1192
279		1169		1199
280		1173		1203
281		1142		42
282		1138		6
283		1136		27
284		1148		30
285		1147		6
286		1140		36
287		1136		3
288		1133		1
289		1130		34
290		1133		62
291		1130		23
292		1124		33
293		1130		45
294		1146		39
295		1140		48
296		1146		47
297		1137		55
298		1146		59
299		1126		69
300		1131		114
301		1120		93
302		1146		97
303		1145		100
304		1139		139
305		1146		111
306		1145		116
307		1140		118
308		1126		118
309		1145		127
310		1134		159
311		1134		165
312		1134		169
313		1144		138
314		1146		148
315		1145		154
316		1134		188
317		1145		163
318		1145		164
319		1140		167
320		1126		169
321		1134		206
322		1139		216
323		1146		188
324		1134		189
325		1146		195
326		1145		198
327		1140		203
328		1134		210
329		1144		210
330		1134		245
331		1134		250
332		1146		226
333		1144		227
334		1145		232
335		1139		269
336		1134		241
337		1145		248
338		1134		249
339		1139		286
340		1146		259
341		1134		262
342		1134		266
343		1146		273
344		1126		272
345		1126		276
346		1134		314
347		1126		286
348		1139		329
349		1139		333
