nodeID		X position	Y position
1		571		14
2		577		20
3		578		33
4		574		41
5		571		53
6		576		60
7		574		73
8		578		82
9		572		93
10		575		101
11		572		113
12		576		121
13		575		130
14		577		144
15		577		150
16		578		163
17		578		174
18		574		180
19		573		192
20		573		202
21		573		212
22		576		224
23		578		233
24		569		243
25		571		252
26		571		260
27		569		274
28		578		284
29		576		291
30		578		304
31		577		310
32		572		321
33		578		330
34		578		344
35		572		353
36		576		361
37		572		371
38		569		380
39		572		394
40		571		402
41		578		410
42		574		421
43		570		431
44		572		441
45		576		451
46		569		461
47		578		472
48		574		480
49		576		493
50		578		502
51		570		512
52		570		521
53		571		533
54		577		543
55		576		552
56		572		560
57		575		570
58		578		584
59		569		594
60		577		603
61		531		45
62		540		44
63		545		36
64		525		47
65		528		24
66		529		41
67		532		44
68		542		58
69		547		107
70		538		127
71		547		127
72		543		118
73		538		156
74		528		141
75		528		147
76		542		139
77		542		150
78		537		151
79		540		163
80		540		173
81		540		183
82		543		221
83		542		209
84		528		212
85		528		266
86		528		274
87		528		243
88		542		260
89		543		288
90		542		280
91		528		307
92		547		335
93		542		306
94		542		320
95		547		367
96		543		358
97		547		385
98		528		349
99		547		408
100		528		416
101		542		386
102		537		392
103		542		400
104		547		455
105		543		448
106		528		430
107		542		448
108		537		451
109		543		490
110		542		478
111		542		481
112		542		490
113		528		547
114		528		540
115		543		549
116		547		554
117		538		554
118		542		582
119		528		587
120		528		587
121		142		533
122		390		183
123		282		61
124		238		308
125		372		309
126		54		206
127		39		206
128		85		535
129		115		144
130		101		579
131		305		237
132		271		84
133		269		266
134		150		402
135		424		255
136		114		69
137		175		156
138		246		379
139		64		589
140		403		101
141		498		83
142		407		524
143		474		526
144		343		28
145		171		526
146		106		310
147		14		327
148		200		227
149		295		12
150		43		285
151		439		332
152		439		88
153		11		565
154		423		198
155		267		401
156		105		313
157		462		144
158		67		155
159		463		553
160		68		150
161		140		376
162		107		587
163		70		153
164		302		131
165		244		216
166		6		440
167		441		496
168		28		570
169		298		450
170		37		270
171		274		438
172		340		445
173		237		445
174		245		206
175		324		523
176		323		222
177		546		326
178		108		79
179		240		541
180		14		175
181		395		186
182		368		196
183		288		114
184		462		300
185		167		576
186		115		335
187		375		496
188		258		210
189		475		249
190		391		292
191		9		159
192		149		320
193		22		338
194		131		170
195		271		3
196		390		292
197		95		362
198		244		55
199		233		471
200		404		359
201		323		129
202		89		417
203		149		493
204		449		390
205		280		576
206		417		52
207		238		191
208		547		77
209		247		18
210		495		154
211		126		147
212		85		282
213		229		234
214		484		570
215		536		195
216		104		442
217		300		29
218		373		567
219		320		406
220		1		379
221		503		267
222		53		14
223		94		495
224		496		219
225		255		111
226		63		237
227		328		211
228		263		389
229		512		394
230		141		465
231		373		152
232		532		141
233		450		239
234		165		546
235		114		20
236		335		381
237		97		183
238		76		126
239		321		150
240		9		87
241		102		90
242		360		336
243		520		207
244		444		123
245		68		484
246		3		315
247		408		40
248		431		401
249		534		345
250		368		113
251		484		65
252		133		413
253		520		259
254		532		50
255		403		128
256		27		91
257		116		565
258		393		366
259		154		441
260		81		351
261		281		103
262		159		68
263		46		273
264		335		209
265		36		177
266		118		254
267		509		505
268		411		102
269		373		333
270		487		46
271		387		577
272		158		508
273		411		274
274		355		554
275		370		162
276		107		5
277		300		560
278		238		584
279		178		130
280		228		219
281		183		388
282		82		149
283		66		450
284		131		90
285		414		180
286		302		399
287		330		504
288		353		598
289		272		293
290		289		236
291		470		485
292		292		575
293		263		93
294		470		370
295		29		206
296		31		355
297		516		72
298		261		208
299		282		300
300		452		600
301		25		421
302		81		476
303		336		263
304		535		32
305		354		429
306		326		291
307		351		499
308		204		416
309		97		477
310		422		284
311		170		246
312		216		380
313		468		64
314		162		521
315		339		262
316		276		494
317		537		406
318		123		299
319		487		532
320		47		182
321		171		136
322		447		339
323		436		9
324		131		127
325		513		157
326		265		57
327		55		397
328		93		556
329		151		525
330		446		291
331		323		316
332		151		331
333		461		310
334		468		147
335		360		301
336		222		143
337		435		1
338		172		79
339		474		59
340		506		175
341		192		459
342		50		282
343		452		583
344		72		40
345		153		352
346		212		574
347		332		507
348		391		199
349		55		266
350		289		351
351		267		140
352		342		107
353		307		519
354		3		383
355		225		322
356		424		581
357		452		269
358		264		374
359		149		217
360		532		318
361		235		462
362		436		570
363		131		79
364		383		53
365		50		311
366		457		325
367		358		396
368		409		393
369		351		52
370		117		30
371		353		532
372		289		345
373		512		521
374		175		59
375		282		292
376		346		572
377		460		244
378		330		442
379		219		173
380		207		317
381		212		132
382		460		109
383		76		15
384		189		303
385		130		478
386		28		517
387		94		200
388		61		400
389		477		564
390		36		293
391		419		86
392		3		507
393		95		483
394		256		40
395		215		502
396		116		54
397		26		262
398		387		27
399		521		411
400		174		492
401		435		27
402		59		360
403		169		443
404		424		58
405		141		285
406		496		510
407		278		170
408		167		529
409		531		406
410		496		413
411		298		267
412		471		598
413		3		564
414		211		143
415		62		111
416		273		257
417		132		125
418		36		163
419		215		352
420		212		272
421		182		102
422		474		145
423		170		4
424		165		54
425		305		403
426		424		231
427		281		536
428		22		149
429		407		497
430		508		518
431		201		80
432		160		592
433		211		72
434		393		555
435		257		281
436		390		376
437		278		81
438		214		200
439		215		598
440		427		398
441		111		170
442		432		593
443		23		377
444		369		350
445		329		419
446		470		9
447		83		513
448		437		501
449		141		301
450		174		387
451		503		416
452		486		148
453		375		506
454		219		419
455		233		76
456		221		398
457		191		249
458		414		478
459		290		465
460		545		338
461		229		569
462		439		216
463		514		152
464		544		88
465		388		548
466		125		570
467		453		89
468		134		432
469		6		106
470		124		597
471		366		255
472		462		220
473		163		201
474		323		67
475		414		307
476		269		552
477		323		543
478		92		305
479		286		261
480		95		496
481		68		199
482		329		293
483		546		526
484		238		113
485		444		548
486		371		242
487		458		301
488		10		184
489		122		122
490		541		193
491		290		443
492		159		437
493		232		472
494		431		384
495		57		48
496		492		335
497		458		400
498		544		491
499		339		38
500		404		374
501		522		114
502		185		322
503		333		95
504		65		481
505		87		379
506		236		458
507		203		274
508		78		484
509		541		106
510		178		271
511		151		356
512		17		486
513		322		88
514		445		34
515		88		32
516		1		436
517		443		336
518		119		78
519		31		211
520		179		251
521		5		48
522		278		202
523		449		180
524		408		447
525		175		358
526		102		69
527		324		545
528		11		154
529		32		275
530		483		534
531		129		173
532		47		563
533		364		277
534		59		527
535		357		55
536		217		21
537		468		509
538		527		251
539		409		343
540		196		525
