nodeID		X position	Y position
1		1175		7
2		1173		12
3		1176		15
4		1175		19
5		1174		22
6		1173		29
7		1178		35
8		1170		38
9		1173		42
10		1174		46
11		1173		48
12		1178		54
13		1178		58
14		1176		64
15		1173		67
16		1171		74
17		1175		79
18		1174		81
19		1170		84
20		1173		92
21		1177		94
22		1178		100
23		1169		103
24		1178		110
25		1169		112
26		1169		118
27		1172		120
28		1175		127
29		1169		128
30		1172		133
31		1174		138
32		1174		144
33		1178		146
34		1176		155
35		1169		156
36		1171		161
37		1170		167
38		1172		171
39		1169		174
40		1174		179
41		1177		182
42		1174		186
43		1174		193
44		1174		198
45		1173		202
46		1172		205
47		1178		208
48		1170		215
49		1176		219
50		1171		224
51		1177		227
52		1178		231
53		1176		236
54		1172		244
55		1169		247
56		1177		251
57		1170		254
58		1170		261
59		1175		264
60		1176		269
61		1170		272
62		1177		275
63		1173		280
64		1173		287
65		1175		289
66		1174		294
67		1176		301
68		1176		304
69		1169		306
70		1175		313
71		1173		318
72		1176		320
73		1178		326
74		1173		332
75		1172		336
76		1174		341
77		1171		345
78		1174		350
79		1176		351
80		1170		355
81		1174		364
82		1174		366
83		1175		371
84		1171		376
85		1175		379
86		1175		382
87		1171		386
88		1171		393
89		1173		399
90		1172		400
91		1174		406
92		1174		409
93		1169		414
94		1171		417
95		1176		422
96		1176		428
97		1173		432
98		1173		438
99		1170		440
100		1170		447
101		1176		450
102		1172		455
103		1175		460
104		1171		464
105		1177		466
106		1174		471
107		1174		475
108		1178		482
109		1176		486
110		1178		489
111		1175		495
112		1177		499
113		1172		502
114		1174		506
115		1173		512
116		1176		515
117		1174		523
118		1175		524
119		1178		528
120		1169		533
121		1171		537
122		1177		544
123		1177		546
124		1175		555
125		1170		557
126		1171		561
127		1169		567
128		1171		569
129		1178		574
130		1178		579
131		1177		585
132		1170		586
133		1178		595
134		1175		595
135		1175		603
136		1169		606
137		1169		611
138		1174		615
139		1175		618
140		1174		626
141		1169		627
142		1176		635
143		1177		635
144		1172		642
145		1172		646
146		1171		649
147		1176		656
148		1170		659
149		1171		665
150		1170		666
151		1174		675
152		1173		678
153		1173		684
154		1176		687
155		1170		691
156		1177		695
157		1173		699
158		1171		706
159		1173		707
160		1173		713
161		1176		717
162		1170		720
163		1172		727
164		1177		730
165		1171		736
166		1169		739
167		1175		742
168		1178		746
169		1174		754
170		1171		755
171		1170		763
172		1171		766
173		1175		771
174		1174		774
175		1173		778
176		1172		782
177		1170		786
178		1178		792
179		1170		799
180		1178		803
181		1178		804
182		1173		811
183		1178		815
184		1171		819
185		1178		825
186		1169		828
187		1176		835
188		1175		836
189		1178		841
190		1173		846
191		1171		848
192		1171		854
193		1173		858
194		1175		865
195		1174		866
196		1171		872
197		1175		877
198		1176		881
199		1174		886
200		1177		891
201		1176		894
202		1173		899
203		1173		903
204		1178		906
205		1178		911
206		1170		917
207		1176		922
208		1171		928
209		1171		928
210		1169		936
211		1171		938
212		1174		945
213		1172		950
214		1175		955
215		1175		959
216		1177		964
217		1173		967
218		1176		972
219		1177		975
220		1174		981
221		1175		983
222		1176		989
223		1169		992
224		1177		998
225		1170		1003
226		1169		1007
227		1175		1010
228		1176		1015
229		1171		1020
230		1169		1024
231		1171		1027
232		1171		1034
233		1176		1036
234		1171		1040
235		1172		1046
236		1173		1051
237		1169		1055
238		1178		1058
239		1172		1064
240		1171		1067
241		1175		1074
242		1176		1075
243		1178		1082
244		1172		1086
245		1175		1092
246		1172		1095
247		1175		1101
248		1177		1102
249		1177		1110
250		1171		1115
251		1173		1119
252		1172		1120
253		1177		1126
254		1175		1128
255		1177		1133
256		1173		1140
257		1176		1146
258		1177		1149
259		1171		1155
260		1177		1159
261		1174		1160
262		1170		1167
263		1176		1168
264		1172		1176
265		1178		1180
266		1178		1184
267		1170		1187
268		1174		1193
269		1172		1197
270		1173		1200
271		1126		0
272		1141		18
273		1125		18
274		1133		36
275		1131		36
276		1141		47
277		1126		35
278		1148		33
279		1139		5
280		1140		7
281		1133		16
282		1134		67
283		1134		71
284		1139		38
285		1126		48
286		1141		88
287		1125		67
288		1130		78
289		1129		75
290		1125		89
291		1145		97
292		1129		85
293		1129		123
294		1148		95
295		1129		132
296		1129		138
297		1120		120
298		1134		101
299		1132		94
300		1131		146
301		1134		126
302		1134		132
303		1138		117
304		1147		165
305		1118		148
306		1135		126
307		1139		179
308		1138		136
309		1132		186
310		1137		213
311		1140		150
312		1137		220
313		1137		227
314		1137		232
315		1136		236
316		1138		170
317		1139		225
318		1139		227
319		1135		190
320		1148		192
321		1136		198
322		1146		251
323		1133		207
324		1127		219
325		1121		228
326		1140		284
327		1147		235
328		1147		242
329		1148		272
330		1145		302
331		1147		253
332		1140		308
333		1128		287
334		1128		294
335		1148		297
336		1137		301
337		1145		334
338		1145		337
339		1124		287
340		1148		321
341		1128		325
342		1145		353
343		1145		322
344		1128		339
345		1141		366
346		1137		348
347		1140		375
348		1137		357
349		1145		384
350		1147		336
351		1137		371
352		1137		373
353		1148		379
354		1140		406
355		1148		387
356		1148		390
357		1140		416
358		1140		423
359		1128		406
360		1141		430
361		1137		413
362		1137		416
363		1124		395
364		1140		447
365		1145		455
366		1145		461
367		1128		439
368		1128		445
369		1147		421
370		1147		428
371		1145		483
372		1141		485
373		1148		468
374		1140		494
375		1140		499
376		1137		478
377		1137		482
378		1145		478
379		1145		519
380		1145		485
381		1148		503
382		1140		532
383		1141		532
384		1137		513
385		1128		519
386		1145		548
387		1137		530
388		1148		532
389		1145		524
390		1124		514
391		1140		567
392		1140		577
393		1140		579
394		1148		563
395		1147		538
396		1140		591
397		1124		548
398		1140		599
399		1145		570
400		1145		575
401		1140		618
402		1147		567
403		1145		591
404		1148		603
405		1148		611
406		1124		587
407		1124		592
408		1137		622
409		1148		626
410		1137		633
411		1124		608
412		1145		668
413		1140		668
414		1141		672
415		1141		676
416		1140		679
417		1145		689
418		1147		640
419		1140		695
420		1147		647
421		1137		682
422		1128		685
423		1128		691
424		1145		720
425		1147		672
426		1140		728
427		1128		706
428		1140		736
429		1128		714
430		1128		720
431		1145		750
432		1147		701
433		1141		757
434		1140		763
435		1140		766
436		1124		720
437		1148		750
438		1145		742
439		1137		761
440		1140		785
441		1147		744
442		1140		796
443		1148		779
444		1137		781
445		1128		785
446		1141		812
447		1147		767
448		1145		788
449		1147		780
450		1145		799
451		1145		800
452		1128		818
453		1145		811
454		1140		849
455		1145		821
456		1124		809
457		1145		868
458		1148		844
459		1145		837
460		1128		853
461		1140		878
462		1140		884
463		1128		865
464		1148		873
465		1137		873
466		1140		902
467		1148		885
468		1145		914
469		1137		893
470		1140		924
471		1145		927
472		1128		906
473		1128		910
474		1145		902
475		1145		907
476		1147		898
477		1145		955
478		1140		958
479		1140		958
480		1124		917
481		1140		968
482		1137		952
483		1141		980
484		1148		963
485		1148		967
486		1140		997
487		1128		974
488		1145		1005
489		1140		1008
490		1137		988
491		1148		991
492		1145		1022
493		1124		973
494		1140		1031
495		1147		984
496		1124		988
497		1148		1018
498		1145		1048
499		1140		1050
500		1124		1005
501		1140		1057
502		1140		1064
503		1145		1069
504		1140		1070
505		1141		1076
506		1128		1058
507		1124		1036
508		1145		1054
509		1141		1094
510		1140		1097
511		1148		1082
512		1145		1108
513		1145		1078
514		1141		1116
515		1148		1100
516		1141		1125
517		1148		1109
518		1140		1135
519		1140		1143
520		1140		1145
521		1128		1126
522		1141		1150
523		1140		1159
524		1148		1136
525		1140		1166
526		1128		1147
527		1145		1179
528		1140		1182
529		1140		1170
530		1140		1154
531		1137		1125
532		1147		1166
533		1145		1146
534		1141		1182
535		1145		1198
536		1145		1194
537		1147		1170
538		1137		1200
539		1141		1159
540		1144		1188
541		408		198
542		506		206
543		316		361
544		943		26
545		727		182
546		1057		1108
547		366		942
548		14		83
549		203		1046
550		929		301
551		697		103
552		445		603
553		506		154
554		642		1081
555		1074		287
556		331		432
557		589		936
558		420		452
559		210		420
560		796		39
561		447		494
562		1123		372
563		863		581
564		518		414
565		758		864
566		552		969
567		445		458
568		408		547
569		496		514
570		59		1109
571		782		885
572		1135		1087
573		34		65
574		492		1006
575		699		536
576		1057		246
577		781		620
578		398		869
579		696		1028
580		706		1172
581		817		180
582		1097		534
583		877		485
584		400		1126
585		465		669
586		696		302
587		577		1163
588		835		364
589		507		192
590		329		377
591		444		575
592		757		524
593		787		540
594		535		781
595		557		1130
596		90		88
597		966		937
598		838		1100
599		819		1055
600		564		455
601		426		709
602		360		188
603		1021		541
604		354		485
605		909		879
606		869		321
607		783		174
608		642		824
609		792		94
610		601		175
611		918		881
612		1047		290
613		170		476
614		1122		830
615		626		67
616		418		159
617		976		62
618		1083		575
619		751		1131
620		543		1021
621		818		344
622		381		1055
623		1086		817
624		194		667
625		52		542
626		1084		144
627		925		225
628		93		1036
629		362		1157
630		78		614
631		1068		11
632		47		739
633		28		436
634		573		233
635		568		887
636		1117		237
637		483		108
638		343		37
639		587		1195
640		567		511
641		196		1118
642		909		740
643		649		434
644		612		1157
645		150		58
646		103		144
647		354		61
648		569		207
649		676		656
650		207		159
651		456		796
652		529		953
653		271		10
654		28		733
655		598		627
656		38		724
657		81		576
658		418		639
659		584		846
660		210		1099
661		1025		816
662		925		476
663		6		722
664		225		430
665		940		264
666		995		1171
667		179		1112
668		649		740
669		34		962
670		216		247
671		465		1142
672		808		209
673		384		629
674		182		61
675		401		230
676		424		540
677		46		64
678		246		946
679		174		565
680		584		606
681		709		223
682		768		1169
683		513		155
684		424		342
685		295		819
686		720		1172
687		1145		937
688		413		523
689		711		967
690		441		590
691		194		741
692		1015		91
693		51		315
694		586		1056
695		192		1191
696		934		1048
697		1053		1011
698		434		617
699		823		658
700		1027		1098
701		1056		50
702		982		437
703		435		394
704		998		1073
705		192		117
706		1068		711
707		386		542
708		16		618
709		1148		680
710		98		989
711		1005		388
712		490		259
713		862		746
714		20		145
715		336		155
716		154		999
717		188		1049
718		163		620
719		594		1049
720		1146		660
721		333		929
722		1055		973
723		74		1007
724		1086		1177
725		73		487
726		607		234
727		994		353
728		692		941
729		256		1184
730		335		382
731		360		254
732		27		167
733		190		1100
734		497		698
735		214		99
736		559		741
737		1013		465
738		769		708
739		1072		1054
740		411		219
741		492		122
742		760		681
743		108		489
744		59		902
745		25		857
746		112		403
747		235		110
748		1093		1044
749		232		268
750		404		496
751		5		354
752		18		964
753		488		789
754		207		452
755		332		592
756		998		910
757		1039		190
758		1088		1124
759		927		151
760		1081		429
761		485		58
762		654		484
763		909		544
764		323		656
765		671		1061
766		317		176
767		1010		632
768		870		28
769		535		240
770		187		903
771		970		157
772		633		1004
773		472		296
774		138		179
775		149		19
776		1024		239
777		282		479
778		595		545
779		772		106
780		318		228
781		322		358
782		299		930
783		94		216
784		900		490
785		161		620
786		53		523
787		137		935
788		1030		52
789		432		599
790		87		406
791		1103		723
792		1127		263
793		481		85
794		539		850
795		332		376
796		245		557
797		887		400
798		638		847
799		243		741
800		205		1037
801		746		163
802		523		858
803		1145		277
804		1065		599
805		423		959
806		483		409
807		89		277
808		857		5
809		1076		645
810		170		283
811		470		659
812		308		794
813		143		545
814		745		80
815		773		366
816		468		607
817		341		748
818		243		533
819		149		984
820		54		819
821		540		232
822		0		333
823		38		69
824		754		1103
825		986		200
826		543		296
827		191		731
828		721		179
829		584		530
830		763		1171
831		824		802
832		495		457
833		1035		685
834		979		740
835		63		1005
836		730		1183
837		486		756
838		342		148
839		297		932
840		737		305
841		999		76
842		644		962
843		1084		314
844		437		89
845		185		650
846		597		657
847		462		625
848		804		372
849		525		728
850		679		435
851		134		637
852		52		712
853		1102		263
854		631		846
855		1143		727
856		692		96
857		786		793
858		323		634
859		605		800
860		124		777
861		446		716
862		291		724
863		172		762
864		609		52
865		540		465
866		456		112
867		536		1165
868		56		384
869		502		304
870		770		1183
871		331		22
872		989		473
873		137		667
874		761		751
875		583		1128
876		930		179
877		91		239
878		157		1158
879		218		1067
880		882		812
881		592		205
882		1009		435
883		157		902
884		1046		747
885		364		751
886		334		255
887		635		1040
888		265		1165
889		69		457
890		1070		337
891		882		23
892		529		1116
893		263		309
894		779		1051
895		91		139
896		777		115
897		906		814
898		1008		685
899		476		690
900		916		202
901		104		310
902		869		408
903		559		820
904		1088		614
905		527		278
906		31		136
907		678		444
908		1119		993
909		991		854
910		622		1034
911		208		310
912		528		123
913		637		1135
914		541		1169
915		1132		297
916		1017		485
917		958		128
918		104		385
919		775		460
920		801		257
921		1024		443
922		144		877
923		586		332
924		270		732
925		124		636
926		125		1044
927		256		940
928		932		688
929		164		390
930		431		817
931		352		463
932		290		1185
933		836		530
934		589		293
935		1092		162
936		764		63
937		509		1144
938		48		890
939		488		1180
940		674		649
941		781		861
942		548		842
943		298		831
944		419		534
945		497		1101
946		624		442
947		272		1033
948		539		941
949		576		1197
950		550		64
951		632		415
952		1072		434
953		946		27
954		992		1069
955		90		828
956		314		793
957		967		709
958		482		188
959		174		1140
960		240		1042
961		1107		164
962		182		1020
963		421		938
964		52		189
965		1137		469
966		733		133
967		1148		119
968		642		985
969		973		444
970		364		413
971		23		161
972		631		442
973		550		599
974		535		31
975		696		908
976		977		242
977		861		859
978		608		608
979		195		603
980		488		817
981		106		1187
982		367		256
983		766		699
984		63		44
985		366		118
986		420		1183
987		148		699
988		696		493
989		582		131
990		898		119
991		158		1027
992		335		360
993		1128		677
994		311		172
995		1107		417
996		33		505
997		894		1086
998		101		855
999		839		790
1000		451		995
1001		810		754
1002		787		821
1003		699		1164
1004		106		211
1005		1087		319
1006		885		363
1007		674		615
1008		539		274
1009		419		53
1010		694		156
1011		1006		18
1012		290		1129
1013		688		160
1014		211		472
1015		840		515
1016		1144		609
1017		577		332
1018		725		374
1019		28		928
1020		87		999
1021		462		1178
1022		631		840
1023		777		979
1024		341		314
1025		809		499
1026		21		1007
1027		965		895
1028		1002		532
1029		246		1024
1030		646		896
1031		1128		985
1032		262		715
1033		358		455
1034		315		195
1035		227		331
1036		133		908
1037		629		18
1038		1050		425
1039		438		972
1040		122		887
1041		1007		641
1042		785		1098
1043		728		197
1044		777		237
1045		911		1008
1046		1030		654
1047		223		1199
1048		1044		475
1049		919		378
1050		459		974
1051		995		704
1052		265		646
1053		736		1052
1054		1027		383
1055		47		600
1056		234		86
1057		393		689
1058		1108		2
1059		1014		512
1060		1044		817
1061		187		561
1062		20		841
1063		979		1143
1064		358		163
1065		254		580
1066		1096		1169
1067		24		922
1068		981		313
1069		562		806
1070		778		778
1071		411		853
1072		956		707
1073		167		546
1074		1083		380
1075		20		608
1076		268		698
1077		212		11
1078		32		312
1079		325		1093
1080		791		305
1081		432		733
1082		728		597
1083		614		669
1084		1008		261
1085		4		307
1086		790		295
1087		326		610
1088		243		831
1089		418		157
1090		1029		930
1091		916		745
1092		331		959
1093		348		744
1094		770		668
1095		162		592
1096		811		1163
1097		239		1051
1098		937		624
1099		100		619
1100		235		237
1101		783		620
1102		626		527
1103		202		79
1104		570		674
1105		289		1044
1106		341		1038
1107		947		628
1108		192		13
1109		32		581
1110		1061		69
1111		1064		1193
1112		9		848
1113		197		1105
1114		679		373
1115		746		13
1116		691		580
1117		98		787
1118		671		148
1119		778		956
1120		939		706
1121		22		304
1122		984		430
1123		585		934
1124		440		647
1125		1123		127
1126		1103		963
1127		534		113
1128		797		988
1129		949		501
1130		284		1194
1131		126		1141
1132		419		342
1133		974		229
1134		343		575
1135		871		782
1136		235		1133
1137		63		57
1138		506		197
1139		677		65
1140		528		918
1141		958		200
1142		770		296
1143		448		182
1144		322		883
1145		362		769
1146		864		1000
1147		104		578
1148		793		368
1149		213		467
1150		524		808
1151		823		471
1152		807		7
1153		893		560
1154		173		732
1155		787		153
1156		350		1199
1157		953		619
1158		118		163
1159		761		577
1160		897		945
1161		977		52
1162		945		102
1163		111		1031
1164		309		898
1165		481		314
1166		1126		710
1167		839		724
1168		332		962
1169		773		745
1170		883		32
1171		170		358
1172		1002		53
1173		387		559
1174		67		416
1175		98		258
1176		163		639
1177		264		635
1178		388		863
1179		507		352
1180		837		22
1181		1032		1190
1182		545		648
1183		818		987
1184		1015		837
1185		975		264
1186		353		197
1187		885		827
1188		531		1102
1189		872		775
1190		617		394
1191		357		540
1192		884		366
1193		364		738
1194		471		1182
1195		323		806
1196		728		26
1197		687		783
1198		935		810
1199		568		837
1200		985		848
1201		512		8
1202		1122		409
1203		639		114
1204		1039		494
1205		97		518
1206		245		799
1207		872		622
1208		6		438
1209		92		320
1210		400		664
1211		115		319
1212		602		1048
1213		47		1108
1214		590		11
1215		184		997
1216		46		404
1217		256		387
1218		169		16
1219		495		667
1220		516		296
1221		1021		100
1222		551		613
1223		287		694
1224		787		560
1225		43		79
1226		755		115
1227		772		891
1228		1006		738
1229		383		93
1230		966		1006
1231		223		942
1232		273		1049
1233		565		485
1234		529		764
1235		699		1114
1236		919		83
1237		380		49
1238		1062		526
1239		986		209
1240		625		688
1241		930		392
1242		600		1188
1243		195		527
1244		715		1101
1245		197		1027
1246		257		193
1247		979		1130
1248		176		294
1249		722		789
1250		824		788
1251		128		376
1252		179		189
1253		138		413
1254		425		368
1255		67		456
1256		931		517
1257		54		310
1258		1009		734
1259		23		1122
1260		772		294
1261		956		34
1262		925		656
1263		864		771
1264		24		530
1265		727		279
1266		1050		961
1267		969		763
1268		111		1037
1269		631		415
1270		916		992
1271		107		105
1272		748		1191
1273		625		467
1274		391		393
1275		608		758
1276		999		146
1277		719		820
1278		552		678
1279		921		1082
1280		526		118
1281		62		719
1282		922		784
1283		1146		68
1284		799		381
1285		617		698
1286		487		673
1287		105		178
1288		791		1025
1289		140		1013
1290		826		263
1291		340		1065
1292		1146		1025
1293		3		265
1294		307		68
1295		910		487
1296		659		752
1297		582		486
1298		887		436
1299		108		500
1300		0		174
1301		35		905
1302		759		253
1303		495		964
1304		554		812
1305		813		595
1306		27		608
1307		322		201
1308		933		463
1309		553		91
1310		1075		699
1311		921		280
1312		476		778
1313		220		898
1314		515		944
1315		18		789
1316		1100		559
1317		91		32
1318		688		396
1319		472		1159
1320		97		737
1321		935		1160
1322		15		994
1323		289		555
1324		11		191
1325		103		175
1326		519		143
1327		271		162
1328		557		679
1329		1073		1091
1330		197		594
1331		478		134
1332		607		51
1333		327		1061
1334		93		46
1335		114		268
1336		517		555
1337		1130		571
1338		657		130
1339		945		699
1340		296		134
1341		41		1114
1342		1126		1120
1343		397		1162
1344		853		166
1345		78		236
1346		549		578
1347		955		1107
1348		658		841
1349		403		1003
1350		681		33
1351		428		666
1352		623		98
1353		1034		332
1354		426		149
1355		1029		17
1356		741		806
1357		597		622
1358		1012		330
1359		814		477
1360		97		228
1361		38		967
1362		75		190
1363		100		583
1364		510		571
1365		54		173
1366		1020		830
1367		584		1074
1368		814		1169
1369		319		785
1370		831		948
1371		848		241
1372		312		237
1373		420		1092
1374		860		997
1375		261		413
1376		1035		45
1377		430		132
1378		1034		788
1379		1023		187
1380		1050		397
1381		288		1145
1382		418		852
1383		85		340
1384		949		844
1385		1072		765
1386		205		363
1387		1082		1170
1388		710		648
1389		532		315
1390		387		847
1391		151		1164
1392		553		1110
1393		763		441
1394		722		971
1395		231		975
1396		837		7
1397		399		1046
1398		193		738
1399		1062		864
1400		772		573
1401		865		171
1402		1104		1019
1403		1042		669
1404		758		397
1405		927		239
1406		174		511
1407		1124		472
1408		147		708
1409		114		699
1410		64		883
1411		988		364
1412		106		545
1413		442		985
1414		699		949
1415		363		1052
1416		1146		338
1417		239		319
1418		608		58
1419		457		155
1420		399		1011
1421		1038		1133
