nodeID		X position	Y position
1		471		21
2		478		40
3		469		63
4		477		80
5		475		103
6		469		121
7		476		141
8		478		163
9		471		181
10		470		200
11		469		222
12		473		240
13		469		264
14		475		280
15		478		302
16		476		321
17		471		344
18		476		361
19		473		380
20		476		402
21		469		420
22		475		444
23		470		464
24		437		0
25		426		40
26		424		71
27		440		116
28		426		88
29		445		139
30		442		102
31		442		191
32		435		153
33		439		221
34		441		243
35		433		263
36		441		285
37		433		268
38		442		330
39		440		286
40		444		320
41		439		326
42		430		407
43		439		367
44		438		445
45		444		436
46		431		483
47		319		286
48		42		446
49		64		272
50		215		337
51		124		424
52		252		131
53		444		324
54		130		374
55		128		483
56		51		51
57		446		177
58		12		275
59		236		474
60		324		111
61		131		399
62		216		22
63		448		35
64		323		172
65		93		198
66		210		409
67		399		413
68		267		3
69		357		478
70		288		495
71		319		198
72		246		349
73		209		442
74		105		423
75		200		0
76		209		55
77		347		332
78		421		239
79		393		44
80		389		314
81		146		201
82		35		255
83		36		318
84		24		355
85		347		124
86		288		282
87		6		454
88		113		71
89		417		454
90		316		355
91		80		147
92		56		199
93		63		193
94		350		222
95		212		108
96		67		195
97		259		242
98		180		179
99		79		160
100		112		498
101		350		336
102		339		411
103		437		268
104		257		98
105		154		263
106		265		91
107		97		106
108		141		355
109		296		197
110		441		432
111		106		265
112		315		46
113		349		362
114		244		134
115		348		396
116		67		257
117		219		360
118		217		110
119		284		186
120		208		215
121		195		311
122		447		423
123		123		192
124		100		254
125		172		237
126		251		478
127		359		475
128		103		210
129		265		297
130		301		34
131		334		305
132		80		464
133		167		341
134		166		277
135		130		394
136		160		22
137		334		217
138		36		293
139		182		462
140		233		133
141		69		395
142		257		133
143		77		37
144		406		138
145		174		456
146		438		458
147		127		211
148		120		256
149		288		98
150		443		359
151		264		306
152		97		322
153		251		185
154		35		306
155		396		302
156		214		37
157		264		134
158		48		228
159		254		91
160		232		92
161		177		239
162		303		132
163		351		372
164		431		291
165		134		239
166		406		471
167		193		175
168		257		229
169		423		309
170		92		124
171		135		437
172		387		422
173		49		405
174		118		254
175		239		304
176		140		243
177		264		128
178		0		57
179		7		74
180		125		23
181		69		356
182		344		282
183		420		287
184		196		472
185		351		162
186		335		72
187		240		323
188		431		52
189		393		39
190		94		464
191		398		278
192		41		170
193		303		93
194		104		182
195		441		146
196		356		424
197		344		220
198		116		220
199		265		61
200		182		86
