nodeID		X position	Y position
1		272		28
2		275		50
3		273		76
4		278		103
5		270		127
6		273		152
7		272		175
8		277		200
9		278		225
10		275		253
11		269		277
12		274		302
13		242		68
14		238		28
15		232		101
16		232		97
17		243		85
18		245		184
19		247		168
20		237		169
21		228		212
22		242		220
23		246		259
24		243		268
25		198		175
26		92		249
27		201		149
28		184		204
29		187		214
30		84		227
31		41		126
32		40		203
33		190		182
34		205		221
35		158		254
36		126		216
37		30		230
38		248		132
39		188		151
40		163		261
41		180		289
42		217		60
43		187		180
44		217		284
45		245		140
46		108		122
47		27		38
48		201		55
49		28		106
50		236		77
51		113		9
52		143		279
53		84		2
54		191		290
55		59		136
56		61		275
57		75		11
58		41		261
59		221		20
60		209		55
61		88		3
62		6		117
63		206		220
64		227		8
65		215		174
66		41		251
67		224		48
68		108		283
69		3		170
70		90		243
71		74		104
72		225		194
73		1		271
74		237		34
75		73		190
76		225		259
77		90		262
78		185		159
79		211		173
80		230		197
81		206		180
82		39		134
83		217		123
84		56		39
85		91		66
86		246		18
87		226		259
88		87		177
89		93		208
90		120		106
91		24		193
92		19		0
93		139		108
94		149		96
95		194		146
96		212		285
97		168		111
98		89		147
99		133		90
100		161		176
101		22		63
102		107		107
103		125		211
104		68		113
105		52		181
106		144		287
107		175		279
108		84		262
109		91		112
110		235		118
111		120		232
112		66		48
113		234		136
114		193		184
115		230		32
116		239		146
117		31		249
118		9		219
119		92		139
120		182		62
