nodeID		X position	Y position
1		972		6
2		971		15
3		974		19
4		975		27
5		974		31
6		974		40
7		971		44
8		977		48
9		969		56
10		976		64
11		972		66
12		975		74
13		976		82
14		974		84
15		974		94
16		977		97
17		978		102
18		969		108
19		972		116
20		977		121
21		970		128
22		976		132
23		977		140
24		976		146
25		978		154
26		971		159
27		973		162
28		971		168
29		974		175
30		971		181
31		975		188
32		973		194
33		977		201
34		976		206
35		970		210
36		977		218
37		974		224
38		969		231
39		976		235
40		975		243
41		974		248
42		977		252
43		975		261
44		974		265
45		969		271
46		978		280
47		978		286
48		975		290
49		972		294
50		974		304
51		977		308
52		970		313
53		975		320
54		977		325
55		969		333
56		975		337
57		969		344
58		978		351
59		973		355
60		978		360
61		971		370
62		975		372
63		975		379
64		975		387
65		976		390
66		973		400
67		970		404
68		970		408
69		977		417
70		978		424
71		970		429
72		978		434
73		974		441
74		975		446
75		969		454
76		974		457
77		975		466
78		972		472
79		978		476
80		969		482
81		971		488
82		970		495
83		977		498
84		971		506
85		976		514
86		976		519
87		970		526
88		975		531
89		976		534
90		974		543
91		969		548
92		973		555
93		974		562
94		974		565
95		974		574
96		970		577
97		974		582
98		974		589
99		977		596
100		978		601
101		977		607
102		977		616
103		970		620
104		970		625
105		971		632
106		972		640
107		970		642
108		969		652
109		971		657
110		975		664
111		974		666
112		972		673
113		974		680
114		971		685
115		975		694
116		974		696
117		969		702
118		973		708
119		978		718
120		973		722
121		974		726
122		969		732
123		971		738
124		974		744
125		974		754
126		971		759
127		977		763
128		973		771
129		975		778
130		973		783
131		977		789
132		978		793
133		970		800
134		978		807
135		970		813
136		977		818
137		973		823
138		973		829
139		974		838
140		969		843
141		937		34
142		924		17
143		933		43
144		926		25
145		933		54
146		933		13
147		924		23
148		936		17
149		933		93
150		940		33
151		932		90
152		931		47
153		946		80
154		943		44
155		943		54
156		940		95
157		933		77
158		936		104
159		936		101
160		944		145
161		940		124
162		948		156
163		944		164
164		948		170
165		938		129
166		938		144
167		940		148
168		938		153
169		929		161
170		938		166
171		938		187
172		940		180
173		944		225
174		948		230
175		940		206
176		944		242
177		929		210
178		936		227
179		948		259
180		938		242
181		929		234
182		944		276
183		938		260
184		929		251
185		936		267
186		938		255
187		938		261
188		938		289
189		936		279
190		929		290
191		944		332
192		940		309
193		938		319
194		944		349
195		936		329
196		938		336
197		936		340
198		938		326
199		940		341
200		938		335
201		938		355
202		938		371
203		938		378
204		938		386
205		948		414
206		940		386
207		940		400
208		940		404
209		944		441
210		938		399
211		940		425
212		938		409
213		929		427
214		938		445
215		936		450
216		929		443
217		938		465
218		936		457
219		938		451
220		936		478
221		938		473
222		940		491
223		944		522
224		938		491
225		948		538
226		948		543
227		940		522
228		938		530
229		948		558
230		929		529
231		936		544
232		940		541
233		929		548
234		929		551
235		929		560
236		940		573
237		929		568
238		929		575
239		944		620
240		938		576
241		944		631
242		944		640
243		940		616
244		940		621
245		938		617
246		936		625
247		940		638
248		936		648
249		938		642
250		938		663
251		929		652
252		936		658
253		929		666
254		938		670
255		938		693
256		929		682
257		936		698
258		940		694
259		938		693
260		940		708
261		929		712
262		936		728
263		938		723
264		929		730
265		929		740
266		938		744
267		944		787
268		940		757
269		938		777
270		940		769
271		944		813
272		938		768
273		940		796
274		938		782
275		940		809
276		944		842
277		940		809
278		940		815
279		929		824
280		936		839
281		327		755
282		175		577
283		449		160
284		548		267
285		345		697
286		213		40
287		221		564
288		839		744
289		543		657
290		40		520
291		793		260
292		109		844
293		179		412
294		767		336
295		233		876
296		677		495
297		268		542
298		908		194
299		752		234
300		441		736
301		310		305
302		244		389
303		480		988
304		128		791
305		739		387
306		634		476
307		668		536
308		570		392
309		813		225
310		488		247
311		909		642
312		675		561
313		599		467
314		528		852
315		411		591
316		721		588
317		419		158
318		706		102
319		291		399
320		199		735
321		190		443
322		318		102
323		373		216
324		700		987
325		309		730
326		368		264
327		570		457
328		63		78
329		203		988
330		492		595
331		627		650
332		607		761
333		812		888
334		363		632
335		767		14
336		25		11
337		782		816
338		112		910
339		23		175
340		328		685
341		611		932
342		491		671
343		384		565
344		628		971
345		729		101
346		491		929
347		36		210
348		89		962
349		96		139
350		563		358
351		399		579
352		354		294
353		187		246
354		666		133
355		518		136
356		55		108
357		845		852
358		457		948
359		857		533
360		576		725
361		8		292
362		235		24
363		744		921
364		379		992
365		655		305
366		218		594
367		196		272
368		756		353
369		693		958
370		358		883
371		923		676
372		807		443
373		61		254
374		53		975
375		265		834
376		893		125
377		146		257
378		512		721
379		784		282
380		669		154
381		603		262
382		827		584
383		449		598
384		678		255
385		820		389
386		435		990
387		586		746
388		489		436
389		75		860
390		480		93
391		407		57
392		939		257
393		270		238
394		233		52
395		262		231
396		923		112
397		772		102
398		56		237
399		223		703
400		342		364
401		355		790
402		821		690
403		926		681
404		177		871
405		840		929
406		169		313
407		910		379
408		347		30
409		485		429
410		283		984
411		513		233
412		484		298
413		627		459
414		448		395
415		655		848
416		295		611
417		118		828
418		66		413
419		186		930
420		773		827
421		277		409
422		80		571
423		625		882
424		523		394
425		319		770
426		280		146
427		91		926
428		862		971
429		896		656
430		321		94
431		208		146
432		405		222
433		350		716
434		644		992
435		688		790
436		657		478
437		136		58
438		188		475
439		27		500
440		801		855
441		728		686
442		253		366
443		177		63
444		601		158
445		946		822
446		917		304
447		420		353
448		867		255
449		767		619
450		306		983
451		128		677
452		879		503
453		188		318
454		153		88
455		266		19
456		395		222
457		689		140
458		920		138
459		785		248
460		914		984
461		63		508
462		257		128
463		657		546
464		361		4
465		560		978
466		226		346
467		223		912
468		918		939
469		631		910
470		155		616
471		320		602
472		184		868
473		555		523
474		115		888
475		91		200
476		495		868
477		750		546
478		682		663
479		906		240
480		123		653
481		348		453
482		201		972
483		467		874
484		79		324
485		636		771
486		396		720
487		791		791
488		426		461
489		711		764
490		102		232
491		354		15
492		652		1000
493		350		775
494		811		137
495		430		743
496		380		888
497		170		450
498		607		680
499		131		115
500		835		293
501		855		587
502		312		259
503		501		982
504		810		708
505		905		274
506		764		196
507		206		907
508		731		928
509		819		990
510		788		246
511		566		268
512		229		696
513		544		653
514		442		960
515		561		510
516		689		514
517		858		790
518		702		967
519		7		211
520		738		669
521		917		952
522		717		998
523		354		203
524		795		702
525		793		261
526		779		83
527		31		414
528		436		155
529		12		168
530		734		22
531		425		575
532		422		215
533		195		561
534		203		562
535		428		573
536		552		175
537		5		436
538		50		783
539		334		346
540		283		470
541		284		349
542		129		673
543		61		94
544		753		115
545		387		910
546		631		954
547		19		206
548		84		930
549		735		826
550		768		168
551		770		600
552		753		92
553		695		854
554		266		899
555		247		895
556		413		408
557		676		83
558		605		500
559		721		135
560		198		515
561		166		742
562		754		563
563		311		623
564		52		482
565		82		730
566		181		576
567		208		410
568		829		644
569		691		76
570		709		826
571		927		48
572		272		260
573		429		452
574		251		187
575		300		212
576		569		538
577		612		279
578		457		63
579		98		952
580		580		531
581		451		165
582		41		33
583		941		235
584		538		556
585		74		989
586		690		507
587		586		331
588		726		331
589		879		516
590		35		82
591		159		379
592		588		249
593		568		412
594		564		598
595		695		434
596		745		766
597		296		300
598		683		192
599		647		160
600		912		650
601		745		691
602		595		815
603		402		909
604		63		696
605		386		23
606		50		936
607		436		278
608		697		959
609		752		984
610		470		503
611		853		632
612		0		441
613		837		258
614		562		165
615		475		440
616		463		779
617		786		299
618		385		23
619		832		64
620		303		523
621		185		470
622		16		162
623		49		457
624		772		801
625		351		584
626		255		50
627		390		548
628		419		373
629		873		907
630		610		465
631		905		123
632		822		95
633		601		879
634		599		399
635		161		458
636		834		13
637		488		627
638		121		902
639		431		51
640		456		475
641		537		80
642		413		911
643		748		502
644		212		148
645		126		127
646		829		536
647		583		697
648		651		581
649		516		38
650		399		547
651		141		337
652		867		933
653		29		221
654		238		168
655		899		311
656		222		980
657		846		763
658		672		215
659		750		932
660		150		181
661		196		284
662		456		19
663		838		968
664		780		251
665		387		605
666		919		331
667		909		858
668		497		609
669		370		724
670		757		965
671		441		394
672		868		612
673		451		994
674		782		499
675		788		918
676		490		716
677		651		487
678		537		220
679		772		122
680		469		949
681		47		150
682		523		15
683		822		496
684		538		406
685		145		885
686		251		166
687		171		46
688		560		968
689		738		558
690		566		19
691		31		391
692		255		27
693		645		802
694		461		909
695		107		992
696		753		21
697		593		733
698		48		794
699		811		373
700		678		250
701		311		671
702		657		373
703		874		861
704		301		468
705		277		47
