131	1	1
132	1	1
133	1	1
134	1	2
135	1	1
136	1	2
137	1	2
138	1	1
139	1	2
140	1	1
141	1	2
142	1	2
143	1	1
144	1	2
145	1	3
146	1	2
147	1	3
148	1	3
149	1	2
150	1	3
151	1	3
152	1	3
153	1	3
154	1	4
155	1	5
156	1	5
157	1	5
158	1	5
159	1	5
160	1	5
161	1	6
162	1	5
163	1	5
164	1	5
165	1	6
166	1	5
167	1	6
168	1	5
169	1	6
170	1	6
171	1	7
172	1	7
173	1	7
174	1	7
175	1	6
176	1	6
177	1	7
178	1	7
179	1	8
180	1	8
181	1	9
182	1	9
183	1	9
184	1	9
185	1	8
186	1	9
187	1	9
188	1	9
189	1	10
190	1	10
191	1	10
192	1	10
193	1	10
194	1	9
195	1	9
196	1	10
197	1	9
198	1	10
199	1	10
200	1	11
201	1	10
202	1	10
203	1	11
204	1	11
205	1	11
206	1	12
207	1	12
208	1	11
209	1	11
210	1	11
211	1	12
212	1	12
213	1	13
214	1	13
215	1	12
216	1	12
217	1	12
218	1	12
219	1	13
220	1	13
221	1	14
222	1	14
223	1	14
224	1	14
225	1	13
226	1	13
227	1	13
228	1	13
229	1	14
230	1	14
231	1	14
232	1	15
233	1	14
234	1	15
235	1	14
236	1	14
237	1	15
238	1	16
239	1	16
240	1	15
241	1	16
242	1	16
243	1	15
244	1	16
245	1	16
246	1	16
247	1	16
248	1	16
249	1	16
250	1	16
251	1	17
252	1	16
253	1	18
254	1	17
255	1	18
256	1	17
257	1	18
258	1	18
259	1	18
260	1	17
261	1	17
262	1	12
263	1	23
264	1	16
265	1	9
266	1	16
267	1	18
268	1	18
269	1	26
270	1	20
271	1	22
272	1	21
273	1	8
274	1	19
275	1	24
276	1	16
277	1	14
278	1	24
279	1	27
280	1	23
281	1	24
282	1	15
283	1	33
284	1	19
285	1	31
286	1	23
287	1	12
288	1	9
289	1	2
290	1	27
291	1	18
292	1	30
293	1	19
294	1	20
295	1	26
296	1	23
297	1	11
298	1	22
299	1	30
300	1	20
301	1	24
302	1	9
303	1	12
304	1	23
305	1	23
306	1	2
307	1	24
308	1	20
309	1	25
310	1	20
311	1	13
312	1	25
313	1	24
314	1	22
315	1	16
316	1	15
317	1	8
318	1	26
319	1	23
320	1	24
321	1	5
322	1	5
323	1	14
324	1	24
325	1	12
326	1	30
327	1	8
328	1	24
329	1	24
330	1	16
331	1	14
332	1	2
333	1	24
334	1	5
335	1	18
336	1	15
337	1	23
338	1	21
339	1	24
340	1	19
341	1	8
342	1	18
343	1	11
344	1	17
345	1	24
346	1	9
347	1	24
348	1	31
349	1	22
350	1	26
351	1	24
352	1	13
353	1	23
354	1	11
355	1	27
356	1	14
357	1	16
358	1	27
359	1	29
360	1	27
361	1	21
362	1	24
363	1	23
364	1	11
365	1	29
366	1	13
367	1	22
368	1	10
369	1	25
370	1	13
371	1	31
372	1	11
373	1	10
374	1	5
375	1	25
376	1	17
377	1	18
378	1	24
379	1	24
380	1	18
381	1	23
382	1	9
383	1	23
384	1	20
385	1	25
386	1	8
387	1	28
388	1	28
389	1	18
390	1	16
391	1	32
392	1	21
393	1	25
394	1	24
395	1	19
396	1	11
397	1	15
398	1	19
399	1	33
400	1	29
401	1	20
402	1	15
403	1	28
404	1	19
405	1	18
406	1	11
407	1	25
408	1	15
409	1	18
410	1	24
411	1	26
412	1	8
413	1	15
414	1	23
415	1	28
416	1	17
417	1	6
418	1	8
419	1	5
420	1	21
421	1	24
422	1	13
423	1	26
424	1	27
425	1	22
426	1	23
427	1	7
428	1	12
429	1	22
430	1	17
431	1	16
432	1	23
433	1	20
434	1	8
435	1	26
436	1	26
437	1	10
438	1	5
439	1	22
440	1	23
441	1	23
442	1	13
443	1	7
444	1	20
445	1	24
446	1	13
447	1	22
448	1	13
449	1	19
450	1	9
451	1	22
452	1	18
453	1	14
454	1	24
455	1	4
456	1	23
457	1	14
458	1	29
459	1	9
460	1	27
461	1	8
462	1	30
463	1	24
464	1	26
465	1	15
466	1	28
467	1	17
468	1	21
469	1	20
470	1	16
471	1	22
472	1	22
473	1	23
474	1	8
475	1	24
476	1	22
477	1	19
478	1	25
479	1	31
480	1	12
481	1	20
482	1	28
483	1	27
484	1	15
485	1	18
486	1	14
487	1	28
488	1	28
489	1	11
490	1	15
491	1	30
492	1	12
493	1	4
494	1	24
495	1	14
496	1	27
497	1	22
498	1	18
499	1	16
500	1	34
501	1	20
502	1	23
503	1	17
504	1	9
505	1	17
506	1	17
507	1	23
508	1	26
509	1	17
510	1	32
511	1	29
512	1	24
513	1	24
514	1	20
515	1	20
516	1	6
517	1	7
518	1	17
519	1	26
520	1	25
521	1	24
522	1	24
523	1	23
524	1	25
525	1	14
526	1	17
527	1	20
528	1	14
529	1	16
530	1	20
531	1	17
532	1	25
533	1	23
534	1	13
535	1	24
536	1	26
537	1	32
538	1	21
539	1	21
540	1	17
541	1	29
542	1	19
543	1	27
544	1	20
545	1	3
546	1	11
