81	1	1
82	1	1
83	1	1
84	1	1
85	1	2
86	1	2
87	1	2
88	1	3
89	1	3
90	1	3
91	1	4
92	1	4
93	1	3
94	1	3
95	1	4
96	1	4
97	1	4
98	1	4
99	1	5
100	1	5
101	1	5
102	1	5
103	1	6
104	1	6
105	1	6
106	1	6
107	1	6
108	1	7
109	1	7
110	1	7
111	1	7
112	1	8
113	1	8
114	1	9
115	1	8
116	1	8
117	1	9
118	1	9
119	1	10
120	1	9
121	1	9
122	1	10
123	1	10
124	1	10
125	1	10
126	1	10
127	1	11
128	1	12
129	1	11
130	1	11
131	1	12
132	1	12
133	1	12
134	1	12
135	1	12
136	1	13
137	1	14
138	1	13
139	1	14
140	1	13
141	1	14
142	1	14
143	1	14
144	1	14
145	1	15
146	1	15
147	1	15
148	1	15
149	1	15
150	1	16
151	1	16
152	1	16
153	1	16
154	1	16
155	1	17
156	1	17
157	1	17
158	1	17
159	1	18
160	1	18
161	1	21
162	1	23
163	1	21
164	1	11
165	1	15
166	1	9
167	1	23
168	1	20
169	1	11
170	1	13
171	1	26
172	1	19
173	1	19
174	1	22
175	1	20
176	1	8
177	1	12
178	1	11
179	1	6
180	1	23
181	1	14
182	1	23
183	1	15
184	1	20
185	1	19
186	1	22
187	1	24
188	1	15
189	1	14
190	1	20
191	1	7
192	1	13
193	1	16
194	1	7
195	1	24
196	1	8
197	1	19
198	1	17
199	1	10
200	1	17
201	1	7
202	1	23
203	1	15
204	1	10
205	1	19
206	1	20
207	1	12
208	1	22
209	1	24
210	1	14
211	1	20
212	1	11
213	1	18
214	1	19
215	1	23
216	1	14
217	1	9
218	1	20
219	1	19
220	1	9
221	1	20
222	1	6
223	1	22
224	1	16
225	1	12
226	1	27
227	1	10
228	1	21
229	1	14
230	1	21
231	1	10
232	1	12
233	1	22
234	1	20
235	1	17
236	1	6
237	1	17
238	1	9
239	1	19
240	1	19
241	1	8
242	1	12
243	1	7
244	1	13
245	1	18
246	1	17
247	1	4
248	1	5
249	1	16
250	1	12
251	1	18
252	1	18
253	1	23
254	1	20
255	1	18
256	1	11
257	1	12
258	1	20
259	1	16
260	1	15
261	1	16
262	1	19
263	1	9
264	1	7
265	1	20
266	1	19
267	1	23
268	1	6
269	1	24
270	1	14
271	1	20
272	1	14
273	1	6
274	1	18
275	1	3
276	1	20
277	1	8
278	1	23
279	1	15
280	1	21
281	1	14
282	1	18
283	1	12
284	1	11
285	1	9
286	1	18
287	1	19
288	1	18
289	1	20
290	1	16
291	1	17
292	1	14
293	1	9
294	1	16
295	1	15
296	1	5
297	1	12
298	1	10
299	1	11
300	1	6
301	1	19
302	1	4
303	1	12
304	1	13
305	1	19
306	1	16
307	1	10
308	1	3
309	1	10
310	1	18
311	1	22
312	1	10
313	1	18
314	1	25
315	1	20
316	1	11
317	1	18
318	1	13
319	1	15
320	1	21
321	1	3
322	1	12
323	1	3
324	1	21
325	1	18
326	1	18
327	1	3
328	1	10
329	1	9
330	1	13
331	1	15
332	1	15
333	1	20
334	1	11
335	1	24
336	1	8
337	1	15
338	1	20
339	1	5
340	1	5
341	1	16
342	1	21
343	1	4
344	1	15
345	1	16
346	1	12
347	1	18
348	1	18
349	1	25
350	1	15
351	1	22
352	1	11
353	1	18
354	1	14
355	1	7
356	1	20
357	1	20
358	1	18
359	1	10
360	1	25
361	1	15
362	1	13
363	1	17
364	1	15
365	1	17
366	1	14
367	1	2
368	1	17
369	1	20
370	1	21
371	1	13
372	1	15
373	1	13
374	1	10
375	1	8
376	1	23
377	1	14
378	1	11
379	1	17
380	1	13
381	1	20
382	1	21
383	1	5
384	1	13
385	1	5
386	1	7
387	1	18
388	1	19
389	1	17
390	1	22
391	1	20
392	1	24
393	1	16
394	1	12
395	1	18
396	1	20
397	1	24
398	1	13
399	1	4
400	1	20
401	1	10
402	1	17
403	1	13
404	1	23
405	1	23
406	1	16
407	1	24
408	1	12
409	1	25
410	1	25
411	1	16
412	1	14
413	1	12
414	1	8
415	1	12
416	1	15
417	1	17
418	1	8
419	1	16
420	1	24
421	1	21
422	1	7
423	1	11
424	1	21
425	1	25
426	1	11
427	1	12
428	1	23
429	1	19
430	1	13
431	1	22
432	1	21
433	1	20
434	1	23
435	1	10
436	1	6
437	1	10
438	1	7
439	1	13
440	1	5
441	1	15
442	1	23
443	1	5
444	1	23
445	1	15
446	1	17
447	1	14
448	1	4
449	1	12
450	1	15
451	1	8
452	1	25
453	1	22
454	1	15
455	1	18
456	1	11
457	1	21
458	1	18
459	1	23
460	1	21
461	1	23
462	1	17
463	1	21
464	1	21
465	1	22
466	1	15
467	1	8
468	1	13
469	1	16
470	1	21
471	1	10
472	1	14
473	1	14
474	1	19
475	1	10
476	1	11
477	1	19
478	1	16
479	1	13
480	1	14
481	1	14
482	1	19
483	1	15
484	1	12
485	1	12
486	1	13
487	1	18
488	1	10
489	1	17
490	1	18
491	1	17
492	1	17
493	1	10
494	1	19
495	1	16
496	1	14
497	1	21
498	1	22
499	1	15
500	1	4
501	1	19
502	1	1
503	1	18
504	1	16
505	1	22
506	1	20
507	1	10
508	1	14
509	1	15
510	1	22
511	1	10
512	1	4
513	1	13
514	1	10
515	1	19
516	1	12
517	1	16
518	1	26
519	1	19
520	1	19
521	1	1
522	1	21
523	1	26
524	1	13
525	1	7
526	1	20
527	1	9
528	1	16
529	1	5
530	1	8
531	1	19
532	1	12
533	1	8
534	1	20
535	1	23
536	1	15
537	1	16
538	1	12
539	1	14
540	1	11
541	1	18
542	1	11
543	1	15
544	1	18
545	1	19
546	1	23
547	1	4
548	1	17
549	1	11
550	1	16
551	1	17
552	1	24
553	1	22
554	1	18
555	1	11
556	1	21
557	1	22
558	1	17
559	1	16
560	1	20
561	1	23
562	1	22
563	1	22
564	1	19
565	1	15
566	1	18
567	1	19
568	1	21
569	1	24
570	1	20
571	1	22
572	1	20
573	1	10
574	1	26
575	1	21
576	1	5
577	1	16
578	1	16
579	1	24
580	1	19
581	1	22
582	1	24
583	1	20
584	1	23
585	1	13
586	1	18
587	1	20
588	1	24
589	1	17
590	1	19
591	1	20
592	1	10
593	1	21
594	1	19
595	1	6
596	1	12
597	1	18
598	1	12
599	1	14
600	1	22
601	1	11
602	1	14
603	1	18
604	1	11
605	1	11
606	1	12
